node,value,variable,i1,i2
17,0.03084172566731725,H_heat_prod,HeatPump,4
17,0.0,H_heat_prod,Boiler,3
17,0.0,H_heat_prod,HeatPump,1
17,0.05282473848612482,H_heat_prod,Geothermal,22
17,0.07578445434570251,H_heat_prod,HeatPump,7
17,0.0,H_heat_prod,Geothermal,10
17,0.0,H_heat_prod,Boiler,16
17,0.0,H_heat_prod,HeatPump,22
17,0.1686433410644525,H_heat_prod,HeatPump,13
17,0.09087005615234325,H_heat_prod,HeatPump,8
17,0.0,H_heat_prod,Boiler,6
17,0.1331697281661338,H_heat_prod,Boiler,17
17,0.0,H_heat_prod,Boiler,9
17,0.3196834818522125,H_heat_prod,Boiler,20
17,0.10595718383788999,H_heat_prod,HeatPump,9
17,0.1856039937337235,H_heat_prod,HeatPump,14
17,0.0,H_heat_prod,Geothermal,15
17,0.12118545532226499,H_heat_prod,HeatPump,10
17,0.0,H_heat_prod,Geothermal,7
17,0.0,H_heat_prod,Boiler,11
17,0.0,H_heat_prod,Geothermal,12
17,0.0,H_heat_prod,Geothermal,6
17,0.0,H_heat_prod,Boiler,7
17,0.0,H_heat_prod,Geothermal,14
17,0.13662137349446551,H_heat_prod,HeatPump,11
17,0.0,H_heat_prod,HeatPump,20
17,0.0,H_heat_prod,Boiler,15
17,0.0,H_heat_prod,Geothermal,1
17,0.0,H_heat_prod,HeatPump,21
17,0.0,H_heat_prod,Geothermal,11
17,0.04587875366210875,H_heat_prod,HeatPump,5
17,0.0,H_heat_prod,Boiler,10
17,0.0,C_heat_unmet,4
17,0.0,C_heat_unmet,1
17,0.0,C_heat_unmet,12
17,0.0,C_heat_unmet,20
17,-8.64664714139708e-7,C_heat_unmet,2
17,0.0,C_heat_unmet,6
17,0.5082563781738275,C_heat_unmet,22
17,0.0,C_heat_unmet,11
17,0.0,C_heat_unmet,13
17,0.0,C_heat_unmet,5
17,0.0,C_heat_unmet,15
17,0.0,C_heat_unmet,16
17,0.0,C_heat_unmet,14
17,0.0,C_heat_unmet,21
17,0.0,C_heat_unmet,7
17,0.0,C_heat_unmet,8
17,0.0,C_heat_unmet,17
17,0.0,C_heat_unmet,10
17,0.0,C_heat_unmet,19
17,0.0,C_heat_unmet,9
17,0.0,C_heat_unmet,18
17,0.0,C_heat_unmet,3
17,0.0,invest_master,HeatPump
17,0.0,invest_master,Geothermal
17,0.0,invest_master,Boiler
17,408644.4497434732,obj,
17,10.0,invest,HeatPump
17,0.011262885645816238,invest,Geothermal
17,0.8254629845271364,invest,Boiler
12,0.0,C_heat_prod,HeatPump,15
12,0.05506481170654364,C_heat_prod,Geothermal,9
12,0.149024620056153,C_heat_prod,Geothermal,17
12,0.0,C_heat_prod,HeatPump,3
12,0.13338111877441475,C_heat_prod,Geothermal,16
12,0.007164611816406825,C_heat_prod,Geothermal,3
12,0.022084655761719325,C_heat_prod,Geothermal,5
12,0.0,C_heat_prod,HeatPump,17
12,0.18786434173584052,C_heat_prod,Geothermal,19
12,0.0,C_heat_prod,HeatPump,6
12,0.09490620930989652,C_heat_prod,Geothermal,13
12,0.014553680419922463,C_heat_prod,Geothermal,4
12,0.25281719207763753,C_heat_prod,Geothermal,21
12,0.21399482727050853,C_heat_prod,Geothermal,20
12,0.0,C_heat_prod,HeatPump,19
12,8.646647141397078e-7,C_heat_prod,HeatPump,2
12,0.0,C_heat_prod,HeatPump,12
12,8.646647141397078e-7,C_heat_prod,Geothermal,2
12,0.0,C_heat_prod,HeatPump,16
12,0.04622634887695375,C_heat_prod,Geothermal,8
12,0.16683003743489652,C_heat_prod,Geothermal,18
12,0.0,C_heat_prod,HeatPump,18
12,0.0,C_heat_prod,HeatPump,4
12,0.0,C_heat_prod,HeatPump,1
12,0.0,C_heat_prod,Geothermal,22
12,0.0,C_heat_prod,HeatPump,7
12,0.06419891357421925,C_heat_prod,Geothermal,10
12,0.0,C_heat_prod,HeatPump,22
12,0.0,C_heat_prod,HeatPump,13
12,0.0,C_heat_prod,HeatPump,8
12,0.0,C_heat_prod,HeatPump,9
12,0.0,C_heat_prod,HeatPump,14
12,0.11930062611897856,C_heat_prod,Geothermal,15
12,0.0,C_heat_prod,HeatPump,10
12,0.037912216186524,C_heat_prod,Geothermal,7
12,0.08419937133789125,C_heat_prod,Geothermal,12
12,0.029816029866536968,C_heat_prod,Geothermal,6
12,0.10652679443359414,C_heat_prod,Geothermal,14
12,0.0,C_heat_prod,HeatPump,11
12,0.0,C_heat_prod,HeatPump,20
12,0.0,C_heat_prod,Geothermal,1
12,0.0,C_heat_prod,HeatPump,21
12,0.07401997884114651,C_heat_prod,Geothermal,11
12,0.0,C_heat_prod,HeatPump,5
12,0.0,H_heat_unmet,4
12,0.0,H_heat_unmet,1
12,0.0,H_heat_unmet,12
12,0.0,H_heat_unmet,20
12,0.0,H_heat_unmet,2
12,0.0,H_heat_unmet,6
12,0.0,H_heat_unmet,22
12,0.0,H_heat_unmet,11
12,0.0,H_heat_unmet,13
12,0.0,H_heat_unmet,5
12,0.0,H_heat_unmet,15
12,0.0,H_heat_unmet,16
12,0.0,H_heat_unmet,14
12,0.0,H_heat_unmet,21
12,0.0,H_heat_unmet,7
12,0.0,H_heat_unmet,8
12,0.0,H_heat_unmet,17
12,0.0,H_heat_unmet,10
12,0.0,H_heat_unmet,19
12,0.0,H_heat_unmet,9
12,0.0,H_heat_unmet,18
12,0.0,H_heat_unmet,3
12,1.0,admin,HeatPump
12,1.0,admin,Geothermal
12,1.0,admin,Boiler
12,0.02928446827306426,invest_cumulative,HeatPump
12,0.013306168004086199,invest_cumulative,Geothermal
12,0.8148148493231893,invest_cumulative,Boiler
12,0.2841512298583975,H_heat_prod,Boiler,19
12,0.20304644266764277,H_heat_prod,HeatPump,15
12,0.7333333643908703,H_heat_prod,Boiler,22
12,0.0,H_heat_prod,Boiler,12
12,0.0,H_heat_prod,Boiler,5
12,0.0,H_heat_prod,Geothermal,9
12,0.1244822526319629,H_heat_prod,Geothermal,17
12,0.015547714233397875,H_heat_prod,HeatPump,3
12,0.050457070716497805,H_heat_prod,Geothermal,16
12,0.259215189615885,H_heat_prod,Boiler,18
12,0.0,H_heat_prod,Boiler,2
12,0.0,H_heat_prod,Boiler,8
12,0.0,H_heat_prod,Geothermal,3
12,0.0,H_heat_prod,Boiler,14
12,0.0,H_heat_prod,Geothermal,5
12,0.0,H_heat_prod,HeatPump,17
12,0.0,H_heat_prod,Boiler,4
12,0.0,H_heat_prod,Boiler,13
12,0.0,H_heat_prod,Geothermal,19
12,0.0607692972819005,H_heat_prod,HeatPump,6
12,0.373728459676105,H_heat_prod,Boiler,21
12,0.0,H_heat_prod,Geothermal,13
12,0.0,H_heat_prod,Geothermal,4
12,0.0,H_heat_prod,Geothermal,21
12,0.0,H_heat_prod,Geothermal,20
12,0.0,H_heat_prod,HeatPump,19
12,6.612141921547027e-7,H_heat_prod,HeatPump,2
12,0.152301177978515,H_heat_prod,HeatPump,12
12,0.0,H_heat_prod,Geothermal,2
12,0.16996722534469946,H_heat_prod,HeatPump,16
12,0.0,H_heat_prod,Geothermal,8
12,0.0,H_heat_prod,Geothermal,18
12,0.0,H_heat_prod,HeatPump,18
12,0.0,H_heat_prod,Boiler,1
12,0.03084172566731725,H_heat_prod,HeatPump,4
12,0.0,H_heat_prod,Boiler,3
12,0.0,H_heat_prod,HeatPump,1
12,0.062408060169677274,H_heat_prod,Geothermal,22
12,0.07578445434570251,H_heat_prod,HeatPump,7
12,0.0,H_heat_prod,Geothermal,10
12,0.0,H_heat_prod,Boiler,16
12,0.0,H_heat_prod,HeatPump,22
12,0.1686433410644525,H_heat_prod,HeatPump,13
12,0.09087005615234325,H_heat_prod,HeatPump,8
12,0.0,H_heat_prod,Boiler,6
12,0.11405435320299762,H_heat_prod,Boiler,17
12,0.0,H_heat_prod,Boiler,9
12,0.3196834818522125,H_heat_prod,Boiler,20
12,0.10595718383788999,H_heat_prod,HeatPump,9
12,0.1856039937337235,H_heat_prod,HeatPump,14
12,0.0,H_heat_prod,Geothermal,15
12,0.12118545532226499,H_heat_prod,HeatPump,10
12,0.0,H_heat_prod,Geothermal,7
12,0.0,H_heat_prod,Boiler,11
12,0.0,H_heat_prod,Geothermal,12
12,0.0,H_heat_prod,Geothermal,6
12,0.0,H_heat_prod,Boiler,7
12,0.0,H_heat_prod,Geothermal,14
12,0.13662137349446551,H_heat_prod,HeatPump,11
12,0.0,H_heat_prod,HeatPump,20
12,0.0,H_heat_prod,Boiler,15
12,0.0,H_heat_prod,Geothermal,1
12,0.0,H_heat_prod,HeatPump,21
12,0.0,H_heat_prod,Geothermal,11
12,0.04587875366210875,H_heat_prod,HeatPump,5
12,0.0,H_heat_prod,Boiler,10
12,0.0,C_heat_unmet,4
12,0.0,C_heat_unmet,1
12,0.0,C_heat_unmet,12
12,0.0,C_heat_unmet,20
12,-8.64664714139708e-7,C_heat_unmet,2
12,0.0,C_heat_unmet,6
12,0.5082563781738275,C_heat_unmet,22
12,0.0,C_heat_unmet,11
12,0.0,C_heat_unmet,13
12,0.0,C_heat_unmet,5
12,0.0,C_heat_unmet,15
12,0.0,C_heat_unmet,16
12,0.0,C_heat_unmet,14
12,0.0,C_heat_unmet,21
12,0.0,C_heat_unmet,7
12,0.0,C_heat_unmet,8
12,0.0,C_heat_unmet,17
12,0.0,C_heat_unmet,10
12,0.0,C_heat_unmet,19
12,0.0,C_heat_unmet,9
12,0.0,C_heat_unmet,18
12,0.0,C_heat_unmet,3
12,0.02928446827306419,invest_master,HeatPump
12,0.01126288564581623,invest_master,Geothermal
12,0.738798901146277,invest_master,Boiler
12,414363.27011373243,obj,
12,10.0,invest,HeatPump
12,0.013306168004086186,invest,Geothermal
12,0.8148148493231893,invest,Boiler
15,0.0,C_heat_prod,HeatPump,15
15,0.05506481170654364,C_heat_prod,Geothermal,9
15,0.149024620056153,C_heat_prod,Geothermal,17
15,0.0,C_heat_prod,HeatPump,3
15,0.13338111877441475,C_heat_prod,Geothermal,16
15,0.007164611816406825,C_heat_prod,Geothermal,3
15,0.022084655761719325,C_heat_prod,Geothermal,5
15,0.0,C_heat_prod,HeatPump,17
15,0.18786434173584052,C_heat_prod,Geothermal,19
15,0.0,C_heat_prod,HeatPump,6
15,0.09490620930989652,C_heat_prod,Geothermal,13
15,0.014553680419922463,C_heat_prod,Geothermal,4
15,0.23328638980276956,C_heat_prod,Geothermal,21
15,0.21399482727050853,C_heat_prod,Geothermal,20
15,0.0,C_heat_prod,HeatPump,19
15,8.646647141397078e-7,C_heat_prod,HeatPump,2
15,0.0,C_heat_prod,HeatPump,12
15,8.646647141397078e-7,C_heat_prod,Geothermal,2
15,0.0,C_heat_prod,HeatPump,16
15,0.04622634887695375,C_heat_prod,Geothermal,8
15,0.16683003743489652,C_heat_prod,Geothermal,18
15,0.0,C_heat_prod,HeatPump,18
15,0.0,C_heat_prod,HeatPump,4
15,0.0,C_heat_prod,HeatPump,1
15,0.0,C_heat_prod,Geothermal,22
15,0.0,C_heat_prod,HeatPump,7
15,0.06419891357421925,C_heat_prod,Geothermal,10
15,0.0,C_heat_prod,HeatPump,22
15,0.0,C_heat_prod,HeatPump,13
15,0.0,C_heat_prod,HeatPump,8
15,0.0,C_heat_prod,HeatPump,9
15,0.0,C_heat_prod,HeatPump,14
15,0.11930062611897856,C_heat_prod,Geothermal,15
15,0.0,C_heat_prod,HeatPump,10
15,0.037912216186524,C_heat_prod,Geothermal,7
15,0.08419937133789125,C_heat_prod,Geothermal,12
15,0.029816029866536968,C_heat_prod,Geothermal,6
15,0.10652679443359414,C_heat_prod,Geothermal,14
15,0.0,C_heat_prod,HeatPump,11
15,0.0,C_heat_prod,HeatPump,20
15,0.0,C_heat_prod,Geothermal,1
15,0.019530802274867975,C_heat_prod,HeatPump,21
15,0.07401997884114651,C_heat_prod,Geothermal,11
15,0.0,C_heat_prod,HeatPump,5
15,0.0,H_heat_unmet,4
15,0.0,H_heat_unmet,1
15,0.0,H_heat_unmet,12
15,0.0,H_heat_unmet,20
15,0.0,H_heat_unmet,2
15,0.0,H_heat_unmet,6
15,0.0,H_heat_unmet,22
15,0.0,H_heat_unmet,11
15,0.0,H_heat_unmet,13
15,0.0,H_heat_unmet,5
15,0.0,H_heat_unmet,15
15,0.0,H_heat_unmet,16
15,0.0,H_heat_unmet,14
15,0.0,H_heat_unmet,21
15,0.0,H_heat_unmet,7
15,0.0,H_heat_unmet,8
15,0.0,H_heat_unmet,17
15,0.0,H_heat_unmet,10
15,0.0,H_heat_unmet,19
15,0.0,H_heat_unmet,9
15,0.0,H_heat_unmet,18
15,0.0,H_heat_unmet,3
15,1.0,admin,HeatPump
15,1.0,admin,Geothermal
15,1.0,admin,Boiler
15,0.02928446827306426,invest_cumulative,HeatPump
15,0.013306168004086199,invest_cumulative,Geothermal
15,0.8148148493231894,invest_cumulative,Boiler
15,0.2841512298583975,H_heat_prod,Boiler,19
15,0.20304644266764274,H_heat_prod,HeatPump,15
15,0.7381545534623702,H_heat_prod,Boiler,22
15,0.0,H_heat_prod,Boiler,12
15,0.0,H_heat_prod,Boiler,5
15,0.0,H_heat_prod,Geothermal,9
15,0.11486566665968288,H_heat_prod,Geothermal,17
15,0.015547714233397875,H_heat_prod,HeatPump,3
15,0.11900459034782095,H_heat_prod,Geothermal,16
15,0.259215189615885,H_heat_prod,Boiler,18
15,0.0,H_heat_prod,Boiler,2
15,0.0,H_heat_prod,Boiler,8
15,0.0,H_heat_prod,Geothermal,3
15,0.0,H_heat_prod,Boiler,14
15,0.0,H_heat_prod,Geothermal,5
15,0.0,H_heat_prod,HeatPump,17
15,0.0,H_heat_prod,Boiler,4
15,0.0,H_heat_prod,Boiler,13
15,0.0,H_heat_prod,Geothermal,19
15,0.0607692972819005,H_heat_prod,HeatPump,6
15,0.373728459676105,H_heat_prod,Boiler,21
15,0.0,H_heat_prod,Geothermal,13
15,0.0,H_heat_prod,Geothermal,4
15,0.0,H_heat_prod,Geothermal,21
15,0.0,H_heat_prod,Geothermal,20
15,0.0,H_heat_prod,HeatPump,19
15,6.612141921547027e-7,H_heat_prod,HeatPump,2
15,0.152301177978515,H_heat_prod,HeatPump,12
15,0.0,H_heat_prod,Geothermal,2
15,0.10141970571337632,H_heat_prod,HeatPump,16
15,0.0,H_heat_prod,Geothermal,8
15,0.0,H_heat_prod,Geothermal,18
15,0.0,H_heat_prod,HeatPump,18
15,0.0,H_heat_prod,Boiler,1
15,0.03084172566731725,H_heat_prod,HeatPump,4
15,0.0,H_heat_prod,Boiler,3
15,0.0,H_heat_prod,HeatPump,1
15,0.05758687109817724,H_heat_prod,Geothermal,22
15,0.07578445434570251,H_heat_prod,HeatPump,7
15,0.0,H_heat_prod,Geothermal,10
15,0.0,H_heat_prod,Boiler,16
15,0.0,H_heat_prod,HeatPump,22
15,0.1686433410644525,H_heat_prod,HeatPump,13
15,0.09087005615234325,H_heat_prod,HeatPump,8
15,0.0,H_heat_prod,Boiler,6
15,0.12367093917527762,H_heat_prod,Boiler,17
15,0.0,H_heat_prod,Boiler,9
15,0.3196834818522125,H_heat_prod,Boiler,20
15,0.10595718383788999,H_heat_prod,HeatPump,9
15,0.1856039937337235,H_heat_prod,HeatPump,14
15,0.0,H_heat_prod,Geothermal,15
15,0.121185455322265,H_heat_prod,HeatPump,10
15,0.0,H_heat_prod,Geothermal,7
15,0.0,H_heat_prod,Boiler,11
15,0.0,H_heat_prod,Geothermal,12
15,0.0,H_heat_prod,Geothermal,6
15,0.0,H_heat_prod,Boiler,7
15,0.0,H_heat_prod,Geothermal,14
15,0.13662137349446551,H_heat_prod,HeatPump,11
15,0.0,H_heat_prod,HeatPump,20
15,0.0,H_heat_prod,Boiler,15
15,0.0,H_heat_prod,Geothermal,1
15,0.0,H_heat_prod,HeatPump,21
15,0.0,H_heat_prod,Geothermal,11
15,0.04587875366210875,H_heat_prod,HeatPump,5
15,0.0,H_heat_prod,Boiler,10
15,0.0,C_heat_unmet,4
15,0.0,C_heat_unmet,1
15,0.0,C_heat_unmet,12
15,0.0,C_heat_unmet,20
15,-8.64664713685369e-7,C_heat_unmet,2
15,0.0,C_heat_unmet,6
15,0.5082563781738275,C_heat_unmet,22
15,0.0,C_heat_unmet,11
15,0.0,C_heat_unmet,13
15,0.0,C_heat_unmet,5
15,0.0,C_heat_unmet,15
15,0.0,C_heat_unmet,16
15,0.0,C_heat_unmet,14
15,0.0,C_heat_unmet,21
15,0.0,C_heat_unmet,7
15,0.0,C_heat_unmet,8
15,0.0,C_heat_unmet,17
15,0.0,C_heat_unmet,10
15,0.0,C_heat_unmet,19
15,0.0,C_heat_unmet,9
15,0.0,C_heat_unmet,18
15,0.0,C_heat_unmet,3
15,0.10573030514399982,invest_master,HeatPump
15,0.013306168004086186,invest_master,Geothermal
15,0.4152538440845612,invest_master,Boiler
15,376813.0131237392,obj,
15,10.0,invest,HeatPump
15,0.01227823104225103,invest,Geothermal
15,0.8201717260693003,invest,Boiler
4,0.0,C_heat_prod,HeatPump,15
4,0.05506481170654364,C_heat_prod,Geothermal,9
4,0.149024620056153,C_heat_prod,Geothermal,17
4,0.0,C_heat_prod,HeatPump,3
4,0.13338111877441475,C_heat_prod,Geothermal,16
4,0.007164611816406825,C_heat_prod,Geothermal,3
4,0.022084655761719325,C_heat_prod,Geothermal,5
4,0.0,C_heat_prod,HeatPump,17
4,0.18786434173584052,C_heat_prod,Geothermal,19
4,0.0,C_heat_prod,HeatPump,6
4,0.09490620930989652,C_heat_prod,Geothermal,13
4,0.014553680419922463,C_heat_prod,Geothermal,4
4,0.25281719207763753,C_heat_prod,Geothermal,21
4,0.21399482727050853,C_heat_prod,Geothermal,20
4,0.0,C_heat_prod,HeatPump,19
4,8.646647141397078e-7,C_heat_prod,HeatPump,2
4,0.0,C_heat_prod,HeatPump,12
4,8.646647141397078e-7,C_heat_prod,Geothermal,2
4,0.0,C_heat_prod,HeatPump,16
4,0.04622634887695375,C_heat_prod,Geothermal,8
4,0.16683003743489652,C_heat_prod,Geothermal,18
4,0.0,C_heat_prod,HeatPump,18
4,0.0,C_heat_prod,HeatPump,4
4,0.0,C_heat_prod,HeatPump,1
4,0.0,C_heat_prod,Geothermal,22
4,0.0,C_heat_prod,HeatPump,7
4,0.06419891357421925,C_heat_prod,Geothermal,10
4,0.0,C_heat_prod,HeatPump,22
4,0.0,C_heat_prod,HeatPump,13
4,0.0,C_heat_prod,HeatPump,8
4,0.0,C_heat_prod,HeatPump,9
4,0.0,C_heat_prod,HeatPump,14
4,0.11930062611897856,C_heat_prod,Geothermal,15
4,0.0,C_heat_prod,HeatPump,10
4,0.037912216186524,C_heat_prod,Geothermal,7
4,0.08419937133789125,C_heat_prod,Geothermal,12
4,0.029816029866536968,C_heat_prod,Geothermal,6
4,0.10652679443359414,C_heat_prod,Geothermal,14
4,0.0,C_heat_prod,HeatPump,11
4,0.0,C_heat_prod,HeatPump,20
4,0.0,C_heat_prod,Geothermal,1
4,0.0,C_heat_prod,HeatPump,21
4,0.07401997884114651,C_heat_prod,Geothermal,11
4,0.0,C_heat_prod,HeatPump,5
4,0.0,H_heat_unmet,4
4,0.0,H_heat_unmet,1
4,0.0,H_heat_unmet,12
4,0.0,H_heat_unmet,20
4,0.0,H_heat_unmet,2
4,0.0,H_heat_unmet,6
4,0.0,H_heat_unmet,22
4,0.0,H_heat_unmet,11
4,0.0,H_heat_unmet,13
4,0.0,H_heat_unmet,5
4,0.0,H_heat_unmet,15
4,0.0,H_heat_unmet,16
4,0.0,H_heat_unmet,14
4,0.0,H_heat_unmet,21
4,0.0,H_heat_unmet,7
4,0.0,H_heat_unmet,8
4,0.0,H_heat_unmet,17
4,0.0,H_heat_unmet,10
4,0.0,H_heat_unmet,19
4,0.0,H_heat_unmet,9
4,0.0,H_heat_unmet,18
4,0.0,H_heat_unmet,3
4,1.0,admin,HeatPump
4,1.0,admin,Geothermal
4,1.0,admin,Boiler
4,0.02928446827306426,invest_cumulative,HeatPump
4,0.013306168004086199,invest_cumulative,Geothermal
4,0.7281507659423299,invest_cumulative,Boiler
4,0.2841512298583975,H_heat_prod,Boiler,19
4,0.20304644266764274,H_heat_prod,HeatPump,15
4,0.373728459676105,H_heat_prod,Boiler,22
4,0.0,H_heat_prod,Boiler,12
4,0.0,H_heat_prod,Boiler,5
4,0.0,H_heat_prod,Geothermal,9
4,0.12448225263196289,H_heat_prod,Geothermal,17
4,0.015547714233397875,H_heat_prod,HeatPump,3
4,0.10481930176967713,H_heat_prod,Geothermal,16
4,0.259215189615885,H_heat_prod,Boiler,18
4,0.0,H_heat_prod,Boiler,2
4,0.0,H_heat_prod,Boiler,8
4,0.0,H_heat_prod,Geothermal,3
4,0.0,H_heat_prod,Boiler,14
4,0.0,H_heat_prod,Geothermal,5
4,0.0,H_heat_prod,HeatPump,17
4,0.0,H_heat_prod,Boiler,4
4,0.0,H_heat_prod,Boiler,13
4,0.0,H_heat_prod,Geothermal,19
4,0.0607692972819005,H_heat_prod,HeatPump,6
4,0.373728459676105,H_heat_prod,Boiler,21
4,0.0,H_heat_prod,Geothermal,13
4,0.0,H_heat_prod,Geothermal,4
4,0.0,H_heat_prod,Geothermal,21
4,0.0,H_heat_prod,Geothermal,20
4,0.0,H_heat_prod,HeatPump,19
4,6.612141921547027e-7,H_heat_prod,HeatPump,2
4,0.152301177978515,H_heat_prod,HeatPump,12
4,0.0,H_heat_prod,Geothermal,2
4,0.11560499429152013,H_heat_prod,HeatPump,16
4,0.0,H_heat_prod,Geothermal,8
4,0.0,H_heat_prod,Geothermal,18
4,0.0,H_heat_prod,HeatPump,18
4,0.0,H_heat_prod,Boiler,1
4,0.03084172566731725,H_heat_prod,HeatPump,4
4,0.0,H_heat_prod,Boiler,3
4,0.0,H_heat_prod,HeatPump,1
4,0.06240806016967727,H_heat_prod,Geothermal,22
4,0.07578445434570251,H_heat_prod,HeatPump,7
4,0.0,H_heat_prod,Geothermal,10
4,0.0,H_heat_prod,Boiler,16
4,0.35960490471476525,H_heat_prod,HeatPump,22
4,0.1686433410644525,H_heat_prod,HeatPump,13
4,0.09087005615234325,H_heat_prod,HeatPump,8
4,0.0,H_heat_prod,Boiler,6
4,0.11405435320299763,H_heat_prod,Boiler,17
4,0.0,H_heat_prod,Boiler,9
4,0.3196834818522125,H_heat_prod,Boiler,20
4,0.10595718383788999,H_heat_prod,HeatPump,9
4,0.1856039937337235,H_heat_prod,HeatPump,14
4,0.0,H_heat_prod,Geothermal,15
4,0.121185455322265,H_heat_prod,HeatPump,10
4,0.0,H_heat_prod,Geothermal,7
4,0.0,H_heat_prod,Boiler,11
4,0.0,H_heat_prod,Geothermal,12
4,0.0,H_heat_prod,Geothermal,6
4,0.0,H_heat_prod,Boiler,7
4,0.0,H_heat_prod,Geothermal,14
4,0.13662137349446551,H_heat_prod,HeatPump,11
4,0.0,H_heat_prod,HeatPump,20
4,0.0,H_heat_prod,Boiler,15
4,0.0,H_heat_prod,Geothermal,1
4,0.0,H_heat_prod,HeatPump,21
4,0.0,H_heat_prod,Geothermal,11
4,0.04587875366210875,H_heat_prod,HeatPump,5
4,0.0,H_heat_prod,Boiler,10
4,0.0,C_heat_unmet,4
4,0.0,C_heat_unmet,1
4,0.0,C_heat_unmet,12
4,0.0,C_heat_unmet,20
4,-8.64664714139708e-7,C_heat_unmet,2
4,0.0,C_heat_unmet,6
4,0.5082563781738275,C_heat_unmet,22
4,0.0,C_heat_unmet,11
4,0.0,C_heat_unmet,13
4,0.0,C_heat_unmet,5
4,0.0,C_heat_unmet,15
4,0.0,C_heat_unmet,16
4,0.0,C_heat_unmet,14
4,0.0,C_heat_unmet,21
4,0.0,C_heat_unmet,7
4,0.0,C_heat_unmet,8
4,0.0,C_heat_unmet,17
4,0.0,C_heat_unmet,10
4,0.0,C_heat_unmet,19
4,0.0,C_heat_unmet,9
4,0.0,C_heat_unmet,18
4,0.0,C_heat_unmet,3
4,0.0,invest_master,HeatPump
4,0.0,invest_master,Geothermal
4,0.3995610052386281,invest_master,Boiler
4,422349.5267142424,obj,
4,10.0,invest,HeatPump
4,0.013306168004086185,invest,Geothermal
4,0.4152538440845612,invest,Boiler
14,0.0,C_heat_prod,HeatPump,15
14,0.05506481170654351,C_heat_prod,Geothermal,9
14,0.149024620056153,C_heat_prod,Geothermal,17
14,0.0,C_heat_prod,HeatPump,3
14,0.13338111877441475,C_heat_prod,Geothermal,16
14,0.007164611816406825,C_heat_prod,Geothermal,3
14,0.022084655761719325,C_heat_prod,Geothermal,5
14,0.0,C_heat_prod,HeatPump,17
14,0.18786434173584052,C_heat_prod,Geothermal,19
14,0.0,C_heat_prod,HeatPump,6
14,0.09490620930989652,C_heat_prod,Geothermal,13
14,0.01455368041992245,C_heat_prod,Geothermal,4
14,0.21399482727050853,C_heat_prod,Geothermal,21
14,0.21399482727050853,C_heat_prod,Geothermal,20
14,0.0,C_heat_prod,HeatPump,19
14,8.646647141397078e-7,C_heat_prod,HeatPump,2
14,0.0,C_heat_prod,HeatPump,12
14,8.646647141397078e-7,C_heat_prod,Geothermal,2
14,0.0,C_heat_prod,HeatPump,16
14,0.04622634887695375,C_heat_prod,Geothermal,8
14,0.16683003743489652,C_heat_prod,Geothermal,18
14,0.0,C_heat_prod,HeatPump,18
14,0.0,C_heat_prod,HeatPump,4
14,0.0,C_heat_prod,HeatPump,1
14,0.0,C_heat_prod,Geothermal,22
14,0.0,C_heat_prod,HeatPump,7
14,0.06419891357421925,C_heat_prod,Geothermal,10
14,0.0,C_heat_prod,HeatPump,22
14,0.0,C_heat_prod,HeatPump,13
14,0.0,C_heat_prod,HeatPump,8
14,0.0,C_heat_prod,HeatPump,9
14,0.0,C_heat_prod,HeatPump,14
14,0.1193006261189785,C_heat_prod,Geothermal,15
14,0.0,C_heat_prod,HeatPump,10
14,0.037912216186524,C_heat_prod,Geothermal,7
14,0.08419937133789125,C_heat_prod,Geothermal,12
14,0.029816029866537003,C_heat_prod,Geothermal,6
14,0.10652679443359425,C_heat_prod,Geothermal,14
14,0.0,C_heat_prod,HeatPump,11
14,0.0,C_heat_prod,HeatPump,20
14,0.0,C_heat_prod,Geothermal,1
14,0.03882236480712903,C_heat_prod,HeatPump,21
14,0.07401997884114651,C_heat_prod,Geothermal,11
14,0.0,C_heat_prod,HeatPump,5
14,0.0,H_heat_unmet,4
14,0.0,H_heat_unmet,1
14,0.0,H_heat_unmet,12
14,0.0,H_heat_unmet,20
14,0.0,H_heat_unmet,2
14,0.0,H_heat_unmet,6
14,0.0,H_heat_unmet,22
14,0.0,H_heat_unmet,11
14,0.0,H_heat_unmet,13
14,0.0,H_heat_unmet,5
14,0.0,H_heat_unmet,15
14,0.0,H_heat_unmet,16
14,0.0,H_heat_unmet,14
14,0.0,H_heat_unmet,21
14,0.0,H_heat_unmet,7
14,0.0,H_heat_unmet,8
14,0.0,H_heat_unmet,17
14,0.0,H_heat_unmet,10
14,0.0,H_heat_unmet,19
14,0.0,H_heat_unmet,9
14,0.0,H_heat_unmet,18
14,0.0,H_heat_unmet,3
14,1.0,admin,HeatPump
14,1.0,admin,Geothermal
14,1.0,admin,Boiler
14,0.02928446827306426,invest_cumulative,HeatPump
14,0.013306168004086199,invest_cumulative,Geothermal
14,1.127711771180958,invest_cumulative,Boiler
14,0.2841512298583975,H_heat_prod,Boiler,19
14,0.20304644266764277,H_heat_prod,HeatPump,15
14,0.7957414245605476,H_heat_prod,Boiler,22
14,0.0,H_heat_prod,Boiler,12
14,0.0,H_heat_prod,Boiler,5
14,0.0,H_heat_prod,Geothermal,9
14,0.10536687766882673,H_heat_prod,Geothermal,17
14,0.015547714233397875,H_heat_prod,HeatPump,3
14,0.0831333668655057,H_heat_prod,Geothermal,16
14,0.259215189615885,H_heat_prod,Boiler,18
