quantile,variable,count,technology,heat_production,primary_energy,CO2_emissions,OpEx,Q,period,ssp
6,HDH,3268.6666666666665,HeatPump,0.26532,0.03198553345388788,0.004797830018083182,9.713853499150089,0.26532,2070s,ssp370
5,HDH,3729.5,HeatPump,0.22110000000000002,0.024311396998185717,0.0036467095497278576,7.3832549687036115,0.22110000000000002,2070s,ssp370
4,HDH,4121.666666666667,HeatPump,0.17688,0.01756213801092173,0.0026343207016382595,5.333537301039219,0.17688,2070s,ssp370
3,HDH,4271.333333333333,HeatPump,0.13266,0.011746969948530635,0.0017620454922795952,3.5674985788012625,0.13266,2070s,ssp370
2,HDH,4298.5,HeatPump,0.08844,0.0068752290521405975,0.0010312843578210895,2.087974173758121,0.08844,2070s,ssp370
1,HDH,4241.0,HeatPump,0.04422,0.0029563763997994324,0.00044345645996991486,0.8978373700534851,0.04422,2070s,ssp370
29,HDH,2.0,BTES,0.2714328034068792,0.0,0.0,0.0,1.28238,2070s,ssp370
28,HDH,4.0,BTES,0.2792842105263158,0.0,0.0,0.0,1.2381600000000001,2070s,ssp370
27,HDH,8.0,BTES,0.2792842105263158,0.0,0.0,0.0,1.19394,2070s,ssp370
26,HDH,10.0,BTES,0.2792842105263158,0.0,0.0,0.0,1.14972,2070s,ssp370
25,HDH,2.0,BTES,0.2792842105263158,0.0,0.0,0.0,1.1055000000000001,2070s,ssp370
24,HDH,5.0,BTES,0.2792842105263158,0.0,0.0,0.0,1.06128,2070s,ssp370
23,HDH,5.0,BTES,0.2792842105263158,0.0,0.0,0.0,1.01706,2070s,ssp370
22,HDH,4.333333333333333,BTES,0.2792842105263158,0.0,0.0,0.0,0.97284,2070s,ssp370
21,HDH,12.833333333333334,BTES,0.2792842105263158,0.0,0.0,0.0,0.92862,2070s,ssp370
20,HDH,25.5,BTES,0.2792842105263158,0.0,0.0,0.0,0.8844000000000001,2070s,ssp370
19,HDH,54.666666666666664,BTES,0.2792842105263158,0.0,0.0,0.0,0.84018,2070s,ssp370
18,HDH,92.0,BTES,0.2792842105263158,0.0,0.0,0.0,0.79596,2070s,ssp370
17,HDH,140.5,BTES,0.2792842105263158,0.0,0.0,0.0,0.7517400000000001,2070s,ssp370
16,HDH,200.66666666666666,BTES,0.2792842105263158,0.0,0.0,0.0,0.70752,2070s,ssp370
15,HDH,304.8333333333333,BTES,0.2792842105263158,0.0,0.0,0.0,0.6633,2070s,ssp370
14,HDH,409.5,BTES,0.2792842105263158,0.0,0.0,0.0,0.6190800000000001,2070s,ssp370
13,HDH,579.8333333333334,BTES,0.2792842105263158,0.0,0.0,0.0,0.57486,2070s,ssp370
12,HDH,807.0,BTES,0.2792842105263158,0.0,0.0,0.0,0.53064,2070s,ssp370
11,HDH,1200.8333333333333,BTES,0.11467917543243535,0.0,0.0,0.0,0.48642,2070s,ssp370
10,HDH,1683.1666666666667,BTES,0.0,0.0,0.0,0.0,0.44220000000000004,2070s,ssp370
9,HDH,2126.0,BTES,0.0,0.0,0.0,0.0,0.39798,2070s,ssp370
8,HDH,2585.5,BTES,0.0,0.0,0.0,0.0,0.35376,2070s,ssp370
7,HDH,2899.6666666666665,BTES,0.0,0.0,0.0,0.0,0.30954000000000004,2070s,ssp370
6,HDH,3268.6666666666665,BTES,0.0,0.0,0.0,0.0,0.26532,2070s,ssp370
5,HDH,3729.5,BTES,0.0,0.0,0.0,0.0,0.22110000000000002,2070s,ssp370
4,HDH,4121.666666666667,BTES,0.0,0.0,0.0,0.0,0.17688,2070s,ssp370
3,HDH,4271.333333333333,BTES,0.0,0.0,0.0,0.0,0.13266,2070s,ssp370
2,HDH,4298.5,BTES,0.0,0.0,0.0,0.0,0.08844,2070s,ssp370
1,HDH,4241.0,BTES,0.0,0.0,0.0,0.0,0.04422,2070s,ssp370
29,HDH,2.0,unmet_demand,0.0,0.0,0.0,0.0,1.28238,2070s,ssp370
28,HDH,4.0,unmet_demand,0.0,0.0,0.0,0.0,1.2381600000000001,2070s,ssp370
27,HDH,8.0,unmet_demand,0.0,0.0,0.0,0.0,1.19394,2070s,ssp370
26,HDH,10.0,unmet_demand,0.0,0.0,0.0,0.0,1.14972,2070s,ssp370
25,HDH,2.0,unmet_demand,0.0,0.0,0.0,0.0,1.1055000000000001,2070s,ssp370
24,HDH,5.0,unmet_demand,0.0,0.0,0.0,0.0,1.06128,2070s,ssp370
23,HDH,5.0,unmet_demand,0.0,0.0,0.0,0.0,1.01706,2070s,ssp370
22,HDH,4.333333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.97284,2070s,ssp370
21,HDH,12.833333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.92862,2070s,ssp370
20,HDH,25.5,unmet_demand,0.0,0.0,0.0,0.0,0.8844000000000001,2070s,ssp370
19,HDH,54.666666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.84018,2070s,ssp370
18,HDH,92.0,unmet_demand,0.0,0.0,0.0,0.0,0.79596,2070s,ssp370
17,HDH,140.5,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2070s,ssp370
16,HDH,200.66666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2070s,ssp370
15,HDH,304.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2070s,ssp370
14,HDH,409.5,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2070s,ssp370
13,HDH,579.8333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2070s,ssp370
12,HDH,807.0,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2070s,ssp370
11,HDH,1200.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2070s,ssp370
10,HDH,1683.1666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2070s,ssp370
9,HDH,2126.0,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2070s,ssp370
8,HDH,2585.5,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2070s,ssp370
7,HDH,2899.6666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2070s,ssp370
6,HDH,3268.6666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2070s,ssp370
5,HDH,3729.5,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2070s,ssp370
4,HDH,4121.666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2070s,ssp370
3,HDH,4271.333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2070s,ssp370
2,HDH,4298.5,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2070s,ssp370
1,HDH,4241.0,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2070s,ssp370
25,HDH,1.0,Geothermal,0.18314474635462166,0.03306032349482572,0.004959048524223858,9.918097048447715,1.1055000000000001,2070s,ssp585
24,HDH,2.0,Geothermal,0.1879479390680842,0.033060323494825725,0.0049590485242238585,9.918097048447718,1.06128,2070s,ssp585
23,HDH,3.5,Geothermal,0.19304223437024143,0.033060323494825725,0.0049590485242238585,9.918097048447718,1.01706,2070s,ssp585
22,HDH,10.0,Geothermal,0.19845492312878352,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.97284,2070s,ssp585
21,HDH,13.75,Geothermal,0.20421681761368313,0.03306032349482572,0.004959048524223858,9.918097048447715,0.92862,2070s,ssp585
20,HDH,18.166666666666668,Geothermal,0.21036283839757605,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.8844000000000001,2070s,ssp585
19,HDH,27.666666666666668,Geothermal,0.21693272268380648,0.03306032349482573,0.004959048524223859,9.91809704844772,0.84018,2070s,ssp585
18,HDH,51.166666666666664,Geothermal,0.22397188441905325,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.79596,2070s,ssp585
17,HDH,90.5,Geothermal,0.23153246554209614,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.7517400000000001,2070s,ssp585
16,HDH,150.5,Geothermal,0.23967462982844998,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.70752,2070s,ssp585
15,HDH,223.5,Geothermal,0.2484681672577122,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.6633,2070s,ssp585
14,HDH,342.5,Geothermal,0.2579944994727462,0.03306032349482572,0.004959048524223858,9.918097048447715,0.6190800000000001,2070s,ssp585
13,HDH,516.0,Geothermal,0.268349208402131,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.57486,2070s,ssp585
12,HDH,706.8333333333334,Geothermal,0.27964525450691446,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.53064,2070s,ssp585
11,HDH,1084.5,Geothermal,0.2920171145264392,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.48642,2070s,ssp585
10,HDH,1514.6666666666667,Geothermal,0.30562616054791636,0.033060323494825725,0.0049590485242238585,9.918097048447718,0.44220000000000004,2070s,ssp585
9,HDH,2028.1666666666667,Geothermal,0.0,0.0,0.0,0.0,0.39798,2070s,ssp585
8,HDH,2443.6666666666665,Geothermal,0.0,0.0,0.0,0.0,0.35376,2070s,ssp585
7,HDH,2806.5,Geothermal,0.0,0.0,0.0,0.0,0.30954000000000004,2070s,ssp585
6,HDH,3086.6666666666665,Geothermal,0.0,0.0,0.0,0.0,0.26532,2070s,ssp585
5,HDH,3544.5,Geothermal,0.0,0.0,0.0,0.0,0.22110000000000002,2070s,ssp585
4,HDH,3982.8333333333335,Geothermal,0.0,0.0,0.0,0.0,0.17688,2070s,ssp585
3,HDH,4170.5,Geothermal,0.0,0.0,0.0,0.0,0.13266,2070s,ssp585
2,HDH,4285.0,Geothermal,0.0,0.0,0.0,0.0,0.08844,2070s,ssp585
1,HDH,4244.0,Geothermal,0.0,0.0,0.0,0.0,0.04422,2070s,ssp585
25,HDH,1.0,Boiler,0.0,0.0,0.0,0.0,1.1055000000000001,2070s,ssp585
24,HDH,2.0,Boiler,0.0,0.0,0.0,0.0,1.06128,2070s,ssp585
23,HDH,3.5,Boiler,0.0,0.0,0.0,0.0,1.01706,2070s,ssp585
22,HDH,10.0,Boiler,0.0,0.0,0.0,0.0,0.97284,2070s,ssp585
21,HDH,13.75,Boiler,0.0,0.0,0.0,0.0,0.92862,2070s,ssp585
20,HDH,18.166666666666668,Boiler,0.0,0.0,0.0,0.0,0.8844000000000001,2070s,ssp585
19,HDH,27.666666666666668,Boiler,0.0,0.0,0.0,0.0,0.84018,2070s,ssp585
18,HDH,51.166666666666664,Boiler,0.0,0.0,0.0,0.0,0.79596,2070s,ssp585
17,HDH,90.5,Boiler,0.0,0.0,0.0,0.0,0.7517400000000001,2070s,ssp585
16,HDH,150.5,Boiler,0.0,0.0,0.0,0.0,0.70752,2070s,ssp585
15,HDH,223.5,Boiler,0.0,0.0,0.0,0.0,0.6633,2070s,ssp585
14,HDH,342.5,Boiler,0.0,0.0,0.0,0.0,0.6190800000000001,2070s,ssp585
13,HDH,516.0,Boiler,0.0,0.0,0.0,0.0,0.57486,2070s,ssp585
12,HDH,706.8333333333334,Boiler,0.0,0.0,0.0,0.0,0.53064,2070s,ssp585
11,HDH,1084.5,Boiler,0.0,0.0,0.0,0.0,0.48642,2070s,ssp585
10,HDH,1514.6666666666667,Boiler,0.0,0.0,0.0,0.0,0.44220000000000004,2070s,ssp585
9,HDH,2028.1666666666667,Boiler,0.0,0.0,0.0,0.0,0.39798,2070s,ssp585
8,HDH,2443.6666666666665,Boiler,0.0,0.0,0.0,0.0,0.35376,2070s,ssp585
7,HDH,2806.5,Boiler,0.0,0.0,0.0,0.0,0.30954000000000004,2070s,ssp585
6,HDH,3086.6666666666665,Boiler,0.0,0.0,0.0,0.0,0.26532,2070s,ssp585
5,HDH,3544.5,Boiler,0.0,0.0,0.0,0.0,0.22110000000000002,2070s,ssp585
4,HDH,3982.8333333333335,Boiler,0.0,0.0,0.0,0.0,0.17688,2070s,ssp585
3,HDH,4170.5,Boiler,0.0,0.0,0.0,0.0,0.13266,2070s,ssp585
2,HDH,4285.0,Boiler,0.0,0.0,0.0,0.0,0.08844,2070s,ssp585
1,HDH,4244.0,Boiler,0.0,0.0,0.0,0.0,0.04422,2070s,ssp585
25,HDH,1.0,HeatPump,0.9223552536453785,0.28542635112034,0.042813952668051,85.62790533610199,1.1055000000000001,2070s,ssp585
24,HDH,2.0,HeatPump,0.8733320609319157,0.2620583554971862,0.03930875332457793,78.61750664915586,1.06128,2070s,ssp585
23,HDH,3.5,HeatPump,0.8240177656297587,0.23947789130347447,0.03592168369552117,71.84336739104234,1.01706,2070s,ssp585
22,HDH,10.0,HeatPump,0.7743850768712165,0.21769375892053566,0.032654063838080345,65.3081276761607,0.97284,2070s,ssp585
21,HDH,13.75,HeatPump,0.7244031823863168,0.19671505292228564,0.029507257938342843,59.01451587668569,0.92862,2070s,ssp585
20,HDH,18.166666666666668,HeatPump,0.674037161602424,0.17655119744418882,0.026482679616628323,52.96535923325664,0.8844000000000001,2070s,ssp585
19,HDH,27.666666666666668,HeatPump,0.6232472773161936,0.15721198860253977,0.023581798290380963,47.16359658076193,0.84018,2070s,ssp585
18,HDH,51.166666666666664,HeatPump,0.5719881155809468,0.13870764572051006,0.020806146858076507,41.61229371615302,0.79596,2070s,ssp585
17,HDH,90.5,HeatPump,0.5202075344579039,0.12104887363767398,0.018157331045651096,36.314662091302196,0.7517400000000001,2070s,ssp585
16,HDH,150.5,HeatPump,0.46784537017155003,0.10424693908008438,0.015637040862012657,31.274081724025315,0.70752,2070s,ssp585
15,HDH,223.5,HeatPump,0.4148318327422878,0.08831376502044555,0.013247064753066832,26.494129506133664,0.6633,2070s,ssp585
14,HDH,342.5,HeatPump,0.36108550052725386,0.07326204826758313,0.01098930724013747,21.97861448027494,0.6190800000000001,2070s,ssp585
13,HDH,516.0,HeatPump,0.30651079159786904,0.05910540734652787,0.00886581110197918,17.73162220395836,0.57486,2070s,ssp585
12,HDH,706.8333333333334,HeatPump,0.25099474549308554,0.045858570298054215,0.006878785544708132,13.757571089416265,0.53064,2070s,ssp585
11,HDH,1084.5,HeatPump,0.19440288547356083,0.03353761569439834,0.00503064235415975,10.061284708319501,0.48642,2070s,ssp585
10,HDH,1514.6666666666667,HeatPump,0.13657383945208368,0.022160285486302726,0.0033240428229454086,6.648085645890817,0.44220000000000004,2070s,ssp585
9,HDH,2028.1666666666667,HeatPump,0.39798,0.06046687286342178,0.009070030929513266,18.140061859026535,0.39798,2070s,ssp585
8,HDH,2443.6666666666665,HeatPump,0.35376,0.05007218683651806,0.007510828025477709,15.021656050955418,0.35376,2070s,ssp585
7,HDH,2806.5,HeatPump,0.30954000000000004,0.040575454694412594,0.006086318204161889,12.172636408323779,0.30954000000000004,2070s,ssp585
6,HDH,3086.6666666666665,HeatPump,0.26532,0.03198553345388788,0.004797830018083182,9.595660036166365,0.26532,2070s,ssp585
5,HDH,3544.5,HeatPump,0.22110000000000002,0.024311396998185717,0.0036467095497278576,7.293419099455715,0.22110000000000002,2070s,ssp585
4,HDH,3982.8333333333335,HeatPump,0.17688,0.01756213801092173,0.0026343207016382595,5.268641403276519,0.17688,2070s,ssp585
3,HDH,4170.5,HeatPump,0.13266,0.011746969948530635,0.0017620454922795952,3.524090984559191,0.13266,2070s,ssp585
2,HDH,4285.0,HeatPump,0.08844,0.0068752290521405975,0.0010312843578210895,2.062568715642179,0.08844,2070s,ssp585
1,HDH,4244.0,HeatPump,0.04422,0.0029563763997994324,0.00044345645996991486,0.8869129199398297,0.04422,2070s,ssp585
25,HDH,1.0,BTES,0.15008442285979595,0.0,0.0,0.0,1.1055000000000001,2070s,ssp585
24,HDH,2.0,BTES,0.1548876155732585,0.0,0.0,0.0,1.06128,2070s,ssp585
23,HDH,3.5,BTES,0.15998191087541572,0.0,0.0,0.0,1.01706,2070s,ssp585
22,HDH,10.0,BTES,0.16539459963395778,0.0,0.0,0.0,0.97284,2070s,ssp585
21,HDH,13.75,BTES,0.17115649411885742,0.0,0.0,0.0,0.92862,2070s,ssp585
20,HDH,18.166666666666668,BTES,0.17730251490275034,0.0,0.0,0.0,0.8844000000000001,2070s,ssp585
19,HDH,27.666666666666668,BTES,0.1838723991889807,0.0,0.0,0.0,0.84018,2070s,ssp585
18,HDH,51.166666666666664,BTES,0.19091156092422754,0.0,0.0,0.0,0.79596,2070s,ssp585
17,HDH,90.5,BTES,0.1984721420472704,0.0,0.0,0.0,0.7517400000000001,2070s,ssp585
16,HDH,150.5,BTES,0.20661430633362426,0.0,0.0,0.0,0.70752,2070s,ssp585
15,HDH,223.5,BTES,0.21540784376288646,0.0,0.0,0.0,0.6633,2070s,ssp585
14,HDH,342.5,BTES,0.2249341759779205,0.0,0.0,0.0,0.6190800000000001,2070s,ssp585
13,HDH,516.0,BTES,0.23528888490730526,0.0,0.0,0.0,0.57486,2070s,ssp585
12,HDH,706.8333333333334,BTES,0.24658493101208875,0.0,0.0,0.0,0.53064,2070s,ssp585
11,HDH,1084.5,BTES,0.25895679103161345,0.0,0.0,0.0,0.48642,2070s,ssp585
10,HDH,1514.6666666666667,BTES,0.2725658370530907,0.0,0.0,0.0,0.44220000000000004,2070s,ssp585
9,HDH,2028.1666666666667,BTES,0.0,0.0,0.0,0.0,0.39798,2070s,ssp585
8,HDH,2443.6666666666665,BTES,0.0,0.0,0.0,0.0,0.35376,2070s,ssp585
7,HDH,2806.5,BTES,0.0,0.0,0.0,0.0,0.30954000000000004,2070s,ssp585
6,HDH,3086.6666666666665,BTES,0.0,0.0,0.0,0.0,0.26532,2070s,ssp585
5,HDH,3544.5,BTES,0.0,0.0,0.0,0.0,0.22110000000000002,2070s,ssp585
4,HDH,3982.8333333333335,BTES,0.0,0.0,0.0,0.0,0.17688,2070s,ssp585
3,HDH,4170.5,BTES,0.0,0.0,0.0,0.0,0.13266,2070s,ssp585
2,HDH,4285.0,BTES,0.0,0.0,0.0,0.0,0.08844,2070s,ssp585
1,HDH,4244.0,BTES,0.0,0.0,0.0,0.0,0.04422,2070s,ssp585
25,HDH,1.0,unmet_demand,0.0,0.0,0.0,0.0,1.1055000000000001,2070s,ssp585
24,HDH,2.0,unmet_demand,0.0,0.0,0.0,0.0,1.06128,2070s,ssp585
23,HDH,3.5,unmet_demand,0.0,0.0,0.0,0.0,1.01706,2070s,ssp585
22,HDH,10.0,unmet_demand,0.0,0.0,0.0,0.0,0.97284,2070s,ssp585
21,HDH,13.75,unmet_demand,0.0,0.0,0.0,0.0,0.92862,2070s,ssp585
20,HDH,18.166666666666668,unmet_demand,0.0,0.0,0.0,0.0,0.8844000000000001,2070s,ssp585
19,HDH,27.666666666666668,unmet_demand,0.0,0.0,0.0,0.0,0.84018,2070s,ssp585
18,HDH,51.166666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.79596,2070s,ssp585
17,HDH,90.5,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2070s,ssp585
16,HDH,150.5,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2070s,ssp585
15,HDH,223.5,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2070s,ssp585
14,HDH,342.5,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2070s,ssp585
13,HDH,516.0,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2070s,ssp585
12,HDH,706.8333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2070s,ssp585
11,HDH,1084.5,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2070s,ssp585
10,HDH,1514.6666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2070s,ssp585
9,HDH,2028.1666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2070s,ssp585
8,HDH,2443.6666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2070s,ssp585
7,HDH,2806.5,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2070s,ssp585
6,HDH,3086.6666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2070s,ssp585
5,HDH,3544.5,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2070s,ssp585
4,HDH,3982.8333333333335,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2070s,ssp585
3,HDH,4170.5,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2070s,ssp585
2,HDH,4285.0,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2070s,ssp585
1,HDH,4244.0,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2070s,ssp585
28,HDH,1.0,Geothermal,0.2310572522370674,0.044867778552856875,0.006730166782928531,14.90242342975712,1.2381600000000001,2080s,ssp126
27,HDH,1.0,Geothermal,0.22976598406637125,0.04357651038216073,0.00653647655732411,14.473540483871746,1.19394,2080s,ssp126
26,HDH,2.25,Geothermal,0.22848123374876714,0.04229176006455662,0.006343764009683493,14.046822383444812,1.14972,2080s,ssp126
25,HDH,5.2,Geothermal,0.22720295205885566,0.041013478374645154,0.006152021756196773,13.622252778708871,1.1055000000000001,2080s,ssp126
24,HDH,9.6,Geothermal,0.22593109026568553,0.03974161658147503,0.005961242487221254,13.1998154841229,1.06128,2080s,ssp126
23,HDH,17.0,Geothermal,0.224665600126561,0.03847612644235048,0.005771418966352572,12.779494476315495,1.01706,2080s,ssp126
22,HDH,25.8,Geothermal,0.223406433880942,0.03721696019673145,0.005582544029509718,12.361273892058877,0.97284,2080s,ssp126
21,HDH,41.5,Geothermal,0.22215354424443562,0.0359640705602251,0.005394610584033765,11.945138026273224,0.92862,2080s,ssp126
20,HDH,64.16666666666667,Geothermal,0.2209068844028774,0.03471741071866689,0.0052076116078000325,11.531071330060746,0.8844000000000001,2080s,ssp126
19,HDH,93.5,Geothermal,0.21966640800650025,0.0334769343222897,0.005021540148343455,11.119058408769037,0.84018,2080s,ssp126
18,HDH,141.5,Geothermal,0.21843206916419008,0.03224259547997956,0.004836389321996934,10.709084020083136,0.79596,2080s,ssp126
17,HDH,202.66666666666666,Geothermal,0.21720382243782693,0.031014348753616416,0.004652152313042462,10.301133072145884,0.7517400000000001,2080s,ssp126
16,HDH,291.5,Geothermal,0.21598162283670896,0.029792149152498455,0.004468822372874768,9.895190621706016,0.70752,2080s,ssp126
15,HDH,469.5,Geothermal,0.21476542581205915,0.028575952127848633,0.0042863928191772946,9.491241872293541,0.6633,2080s,ssp126
14,HDH,623.5,Geothermal,0.2135551872516124,0.02736571356740188,0.004104857035110282,9.089272172421943,0.6190800000000001,2080s,ssp126
13,HDH,914.0,Geothermal,0.1350910056429434,0.016643061384046812,0.0024964592076070218,5.5278410456697955,0.57486,2080s,ssp126
12,HDH,1264.1666666666667,Geothermal,0.0,0.0,0.0,0.0,0.53064,2080s,ssp126
11,HDH,1671.5,Geothermal,0.0,0.0,0.0,0.0,0.48642,2080s,ssp126
10,HDH,2135.3333333333335,Geothermal,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp126
9,HDH,2624.5,Geothermal,0.0,0.0,0.0,0.0,0.39798,2080s,ssp126
8,HDH,2902.0,Geothermal,0.0,0.0,0.0,0.0,0.35376,2080s,ssp126
7,HDH,3296.1666666666665,Geothermal,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp126
6,HDH,3609.1666666666665,Geothermal,0.0,0.0,0.0,0.0,0.26532,2080s,ssp126
5,HDH,4072.5,Geothermal,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp126
4,HDH,4361.666666666667,Geothermal,0.0,0.0,0.0,0.0,0.17688,2080s,ssp126
3,HDH,4325.0,Geothermal,0.0,0.0,0.0,0.0,0.13266,2080s,ssp126
2,HDH,4240.833333333333,Geothermal,0.0,0.0,0.0,0.0,0.08844,2080s,ssp126
1,HDH,4183.5,Geothermal,0.0,0.0,0.0,0.0,0.04422,2080s,ssp126
28,HDH,1.0,Boiler,0.41947437278903066,0.4660826364322563,0.09321652728645126,43.27787296109476,1.2381600000000001,2080s,ssp126
27,HDH,1.0,Boiler,0.4194743727890306,0.4660826364322562,0.09321652728645125,43.27787296109476,1.19394,2080s,ssp126
26,HDH,2.25,Boiler,0.4194743727890306,0.4660826364322562,0.09321652728645125,43.27787296109476,1.14972,2080s,ssp126
25,HDH,5.2,Boiler,0.2378514851323199,0.2642794279247999,0.05285588558495999,24.5395357259199,1.1055000000000001,2080s,ssp126
24,HDH,9.6,Boiler,0.17486924119500208,0.19429915688333563,0.038859831376667126,18.04155222861863,1.06128,2080s,ssp126
23,HDH,17.0,Boiler,0.11044961805146125,0.12272179783495694,0.02454435956699139,11.395271913396797,1.01706,2080s,ssp126
22,HDH,25.8,Boiler,0.04443366262310594,0.04937073624789549,0.009874147249579098,4.5842953251546295,0.97284,2080s,ssp126
21,HDH,41.5,Boiler,0.0,0.0,0.0,0.0,0.92862,2080s,ssp126
20,HDH,64.16666666666667,Boiler,0.0,0.0,0.0,0.0,0.8844000000000001,2080s,ssp126
19,HDH,93.5,Boiler,0.0,0.0,0.0,0.0,0.84018,2080s,ssp126
18,HDH,141.5,Boiler,0.0,0.0,0.0,0.0,0.79596,2080s,ssp126
17,HDH,202.66666666666666,Boiler,0.0,0.0,0.0,0.0,0.7517400000000001,2080s,ssp126
16,HDH,291.5,Boiler,0.0,0.0,0.0,0.0,0.70752,2080s,ssp126
15,HDH,469.5,Boiler,0.0,0.0,0.0,0.0,0.6633,2080s,ssp126
14,HDH,623.5,Boiler,0.0,0.0,0.0,0.0,0.6190800000000001,2080s,ssp126
13,HDH,914.0,Boiler,0.0,0.0,0.0,0.0,0.57486,2080s,ssp126
12,HDH,1264.1666666666667,Boiler,0.0,0.0,0.0,0.0,0.53064,2080s,ssp126
11,HDH,1671.5,Boiler,0.0,0.0,0.0,0.0,0.48642,2080s,ssp126
10,HDH,2135.3333333333335,Boiler,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp126
9,HDH,2624.5,Boiler,0.0,0.0,0.0,0.0,0.39798,2080s,ssp126
8,HDH,2902.0,Boiler,0.0,0.0,0.0,0.0,0.35376,2080s,ssp126
7,HDH,3296.1666666666665,Boiler,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp126
6,HDH,3609.1666666666665,Boiler,0.0,0.0,0.0,0.0,0.26532,2080s,ssp126
5,HDH,4072.5,Boiler,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp126
4,HDH,4361.666666666667,Boiler,0.0,0.0,0.0,0.0,0.17688,2080s,ssp126
3,HDH,4325.0,Boiler,0.0,0.0,0.0,0.0,0.13266,2080s,ssp126
2,HDH,4240.833333333333,Boiler,0.0,0.0,0.0,0.0,0.08844,2080s,ssp126
1,HDH,4183.5,Boiler,0.0,0.0,0.0,0.0,0.04422,2080s,ssp126
28,HDH,1.0,HeatPump,0.5876283749739021,0.19818832208226045,0.029728248312339067,65.82644360303125,1.2381600000000001,2080s,ssp126
27,HDH,1.0,HeatPump,0.5446996431445981,0.17869074356068626,0.026803611534102937,59.35050072475529,1.19394,2080s,ssp126
26,HDH,2.25,HeatPump,0.5017643934622023,0.1599536860232225,0.023993052903483372,53.127157955019975,1.14972,2080s,ssp126
25,HDH,5.2,HeatPump,0.6404455628088246,0.19818832208226045,0.029728248312339067,65.82644360303125,1.1055000000000001,2080s,ssp126
24,HDH,9.6,HeatPump,0.6604796685393124,0.19818832208226045,0.029728248312339067,65.82644360303125,1.06128,2080s,ssp126
23,HDH,17.0,HeatPump,0.6819447818219778,0.19818832208226045,0.029728248312339067,65.82644360303125,1.01706,2080s,ssp126
22,HDH,25.8,HeatPump,0.7049999034959521,0.19818832208226048,0.02972824831233907,65.82644360303127,0.97284,2080s,ssp126
21,HDH,41.5,HeatPump,0.7064664557555644,0.19184425139322864,0.028776637708984296,63.719318384766055,0.92862,2080s,ssp126
