"year","gcm","ssp","avg"
"2054","NorESM2-MM","ssp126","11.230998780848754"
"2054","NorESM2-MM","ssp245","12.108337686698572"
"2054","NorESM2-MM","ssp370","10.680397687679607"
"2054","NorESM2-MM","ssp585","12.319705294079007"
"2055","CMCC-CM2-SR5","ssp126","12.25573601091499"
"2055","CMCC-CM2-SR5","ssp245","12.72723155534639"
"2055","CMCC-CM2-SR5","ssp370","12.532229825794765"
"2055","CMCC-CM2-SR5","ssp585","12.764733335600004"
"2055","EC-Earth3-Veg","ssp126","11.79630928038974"
"2055","EC-Earth3-Veg","ssp245","12.550882131061384"
"2055","EC-Earth3-Veg","ssp370","13.270372023248617"
"2055","EC-Earth3-Veg","ssp585","14.141880588351693"
"2055","IPSL-CM6A-LR","ssp126","12.215529344051005"
"2055","IPSL-CM6A-LR","ssp245","11.262503375828008"
"2055","IPSL-CM6A-LR","ssp370","12.831818845783696"
"2055","IPSL-CM6A-LR","ssp585","13.263542767423955"
"2055","MIROC6","ssp126","12.186665121935064"
"2055","MIROC6","ssp245","10.90660330388111"
"2055","MIROC6","ssp370","12.685435248726657"
"2055","MIROC6","ssp585","12.241661316454556"
"2055","MPI-ESM1-2-HR","ssp126","12.65176591036265"
"2055","MPI-ESM1-2-HR","ssp245","11.948910331026253"
"2055","MPI-ESM1-2-HR","ssp370","11.730561277143334"
"2055","MPI-ESM1-2-HR","ssp585","10.665042533990437"
"2055","NorESM2-MM","ssp126","11.11111434257215"
"2055","NorESM2-MM","ssp245","11.644194414092176"
"2055","NorESM2-MM","ssp370","12.799714406105354"
"2055","NorESM2-MM","ssp585","11.613922777205076"
"2056","CMCC-CM2-SR5","ssp126","11.32997982859821"
"2056","CMCC-CM2-SR5","ssp245","14.195914409035254"
"2056","CMCC-CM2-SR5","ssp370","13.187954458194312"
"2056","CMCC-CM2-SR5","ssp585","13.623337013259757"
"2056","EC-Earth3-Veg","ssp126","10.907288952669274"
"2056","EC-Earth3-Veg","ssp245","11.792377030287991"
"2056","EC-Earth3-Veg","ssp370","12.04749820031094"
"2056","EC-Earth3-Veg","ssp585","13.447996780739203"
"2056","IPSL-CM6A-LR","ssp126","11.146287576744346"
"2056","IPSL-CM6A-LR","ssp245","12.217062577015325"
"2056","IPSL-CM6A-LR","ssp370","12.359342058880628"
"2056","IPSL-CM6A-LR","ssp585","14.37340348511191"
"2056","MIROC6","ssp126","11.988128680811105"
"2056","MIROC6","ssp245","11.490490913387905"
"2056","MIROC6","ssp370","12.228693107758414"
"2056","MIROC6","ssp585","12.37900590968942"
"2056","MPI-ESM1-2-HR","ssp126","11.41333971140647"
"2056","MPI-ESM1-2-HR","ssp245","11.45787851315302"
"2056","MPI-ESM1-2-HR","ssp370","10.895819302626146"
"2056","MPI-ESM1-2-HR","ssp585","11.497142412087836"
"2056","NorESM2-MM","ssp126","10.713957707232373"
"2056","NorESM2-MM","ssp245","12.480269826830742"
"2056","NorESM2-MM","ssp370","12.075899290174803"
"2056","NorESM2-MM","ssp585","11.250366784254089"
"2057","CMCC-CM2-SR5","ssp126","11.626211370504715"
"2057","CMCC-CM2-SR5","ssp245","13.095123615834215"
"2057","CMCC-CM2-SR5","ssp370","13.719445471785065"
"2057","CMCC-CM2-SR5","ssp585","14.497778054659527"
"2057","EC-Earth3-Veg","ssp126","10.680418998000999"
"2057","EC-Earth3-Veg","ssp245","11.269443276452495"
"2057","EC-Earth3-Veg","ssp370","13.116966403746918"
"2057","EC-Earth3-Veg","ssp585","13.422356524657603"
"2057","IPSL-CM6A-LR","ssp126","13.05776869934031"
"2057","IPSL-CM6A-LR","ssp245","12.832771074429784"
"2057","IPSL-CM6A-LR","ssp370","11.983626324819125"
"2057","IPSL-CM6A-LR","ssp585","13.929365925125344"
"2057","MIROC6","ssp126","12.151110022345645"
"2057","MIROC6","ssp245","12.288205478997915"
"2057","MIROC6","ssp370","13.225658111606691"
"2057","MIROC6","ssp585","13.363512862346148"
"2057","MPI-ESM1-2-HR","ssp126","11.068502018362556"
"2057","MPI-ESM1-2-HR","ssp245","11.644572418248579"
"2057","MPI-ESM1-2-HR","ssp370","11.444349488235115"
"2057","MPI-ESM1-2-HR","ssp585","12.911914017626598"
"2057","NorESM2-MM","ssp126","10.56598833378598"
"2057","NorESM2-MM","ssp245","12.746880482773236"
"2057","NorESM2-MM","ssp370","10.512115395080592"
"2057","NorESM2-MM","ssp585","12.175243875497543"
"2058","CMCC-CM2-SR5","ssp126","13.489152897519196"
"2058","CMCC-CM2-SR5","ssp245","11.565865924447982"
"2058","CMCC-CM2-SR5","ssp370","12.808770440483075"
"2058","CMCC-CM2-SR5","ssp585","13.488296358614361"
"2058","EC-Earth3-Veg","ssp126","12.010252720753336"
"2058","EC-Earth3-Veg","ssp245","11.370611998848833"
"2058","EC-Earth3-Veg","ssp370","12.428161369375545"
"2058","EC-Earth3-Veg","ssp585","13.56156127649183"
"2058","IPSL-CM6A-LR","ssp126","12.080278463981148"
"2058","IPSL-CM6A-LR","ssp245","13.404668012694254"
"2058","IPSL-CM6A-LR","ssp370","11.280699592344257"
"2058","IPSL-CM6A-LR","ssp585","13.46008688032491"
"2058","MIROC6","ssp126","11.140168254662397"
"2058","MIROC6","ssp245","12.665128051159588"
"2058","MIROC6","ssp370","12.907710876286702"
"2058","MIROC6","ssp585","12.76393292926626"
"2058","MPI-ESM1-2-HR","ssp126","12.000941642693757"
"2058","MPI-ESM1-2-HR","ssp245","11.588329380761714"
"2058","MPI-ESM1-2-HR","ssp370","11.850991489782931"
"2058","MPI-ESM1-2-HR","ssp585","12.070109830520936"
"2058","NorESM2-MM","ssp126","10.254854813462456"
"2058","NorESM2-MM","ssp245","13.226321442454923"
"2058","NorESM2-MM","ssp370","13.40047373935905"
"2058","NorESM2-MM","ssp585","12.385097962552862"
"2059","CMCC-CM2-SR5","ssp126","13.541764059459437"
"2059","CMCC-CM2-SR5","ssp245","13.554186738102569"
"2059","CMCC-CM2-SR5","ssp370","11.892427380152908"
"2059","CMCC-CM2-SR5","ssp585","13.117723415083397"
"2059","EC-Earth3-Veg","ssp126","9.89065884745937"
"2059","EC-Earth3-Veg","ssp245","12.440951172403404"
"2059","EC-Earth3-Veg","ssp370","12.542082353853132"
"2059","EC-Earth3-Veg","ssp585","13.368278939227178"
"2059","IPSL-CM6A-LR","ssp126","11.556499680441224"
"2059","IPSL-CM6A-LR","ssp245","13.308742427578425"
"2059","IPSL-CM6A-LR","ssp370","12.990074959256342"
"2059","IPSL-CM6A-LR","ssp585","13.263351464515015"
"2059","MIROC6","ssp126","12.17356360267726"
"2059","MIROC6","ssp245","10.646409845749307"
"2059","MIROC6","ssp370","11.68427413985283"
"2059","MIROC6","ssp585","13.517746527805567"
"2059","MPI-ESM1-2-HR","ssp126","10.374499390145857"
"2059","MPI-ESM1-2-HR","ssp245","10.654582596767982"
"2059","MPI-ESM1-2-HR","ssp370","12.53880657169279"
"2059","MPI-ESM1-2-HR","ssp585","10.464246368784705"
"2059","NorESM2-MM","ssp126","11.315269206016596"
"2059","NorESM2-MM","ssp245","11.042246557968697"
"2059","NorESM2-MM","ssp370","11.405317228685785"
"2059","NorESM2-MM","ssp585","13.38954312982937"
"2060","CMCC-CM2-SR5","ssp126","12.838526947543095"
"2060","CMCC-CM2-SR5","ssp245","14.26327729169856"
"2060","CMCC-CM2-SR5","ssp370","12.938584967462926"
"2060","CMCC-CM2-SR5","ssp585","13.710454619796367"
"2060","EC-Earth3-Veg","ssp126","11.960530457618129"
"2060","EC-Earth3-Veg","ssp245","10.869872268024054"
"2060","EC-Earth3-Veg","ssp370","12.210032723044518"
"2060","EC-Earth3-Veg","ssp585","13.799118688891562"
"2060","IPSL-CM6A-LR","ssp126","11.820282447146433"
"2060","IPSL-CM6A-LR","ssp245","12.577345851072947"
"2060","IPSL-CM6A-LR","ssp370","12.407500572947958"
"2060","IPSL-CM6A-LR","ssp585","13.88942217889989"
"2060","MIROC6","ssp126","11.735805650707546"
"2060","MIROC6","ssp245","12.814164902664592"
"2060","MIROC6","ssp370","13.027665541863044"
"2060","MIROC6","ssp585","12.197846064960371"
"2060","MPI-ESM1-2-HR","ssp126","11.517116674902779"
"2060","MPI-ESM1-2-HR","ssp245","11.508979925731106"
"2060","MPI-ESM1-2-HR","ssp370","11.078874582207327"
"2060","MPI-ESM1-2-HR","ssp585","11.921579545615804"
"2060","NorESM2-MM","ssp126","10.329413974814386"
"2060","NorESM2-MM","ssp245","11.189893974931262"
"2060","NorESM2-MM","ssp370","12.851440056599083"
"2060","NorESM2-MM","ssp585","11.727664226487626"
"2061","CMCC-CM2-SR5","ssp126","13.695848155970772"
"2061","CMCC-CM2-SR5","ssp245","13.468692394637968"
"2061","CMCC-CM2-SR5","ssp370","13.083564988983643"
"2061","CMCC-CM2-SR5","ssp585","14.587470445989474"
"2061","EC-Earth3-Veg","ssp126","10.640249718258467"
"2061","EC-Earth3-Veg","ssp245","11.738703888547542"
"2061","EC-Earth3-Veg","ssp370","12.937452122587636"
"2061","EC-Earth3-Veg","ssp585","14.357686830595238"
"2061","IPSL-CM6A-LR","ssp126","11.558945392242093"
"2061","IPSL-CM6A-LR","ssp245","13.400376019877495"
"2061","IPSL-CM6A-LR","ssp370","12.712602915390399"
"2061","IPSL-CM6A-LR","ssp585","15.071432453774971"
"2061","MIROC6","ssp126","12.115358108491716"
"2061","MIROC6","ssp245","12.520748843195832"
"2061","MIROC6","ssp370","13.421765276301691"
"2061","MIROC6","ssp585","12.667826751780114"
"2061","MPI-ESM1-2-HR","ssp126","10.542316487445918"
"2061","MPI-ESM1-2-HR","ssp245","11.78982455833822"
"2061","MPI-ESM1-2-HR","ssp370","12.478066759392036"
"2061","MPI-ESM1-2-HR","ssp585","12.983825872747916"
"2061","NorESM2-MM","ssp126","11.43684684156018"
"2061","NorESM2-MM","ssp245","12.289997911077688"
"2061","NorESM2-MM","ssp370","11.585256866582261"
"2061","NorESM2-MM","ssp585","13.423201126269529"
"2062","CMCC-CM2-SR5","ssp126","14.290323144924873"
"2062","CMCC-CM2-SR5","ssp245","12.34187761625343"
"2062","CMCC-CM2-SR5","ssp370","12.861080661476016"
"2062","CMCC-CM2-SR5","ssp585","12.877749940313317"
"2062","EC-Earth3-Veg","ssp126","11.750040866360314"
"2062","EC-Earth3-Veg","ssp245","12.482145882846542"
"2062","EC-Earth3-Veg","ssp370","12.704029506429622"
"2062","EC-Earth3-Veg","ssp585","13.160505073716955"
"2062","IPSL-CM6A-LR","ssp126","11.376206796025894"
"2062","IPSL-CM6A-LR","ssp245","12.594924976638868"
"2062","IPSL-CM6A-LR","ssp370","13.055994313270636"
"2062","IPSL-CM6A-LR","ssp585","14.342128087649282"
"2062","MIROC6","ssp126","11.825148774300635"
"2062","MIROC6","ssp245","12.625131132753383"
"2062","MIROC6","ssp370","11.784337719354507"
"2062","MIROC6","ssp585","12.678986182826437"
"2062","MPI-ESM1-2-HR","ssp126","12.370499922031087"
"2062","MPI-ESM1-2-HR","ssp245","12.060005950743436"
"2062","MPI-ESM1-2-HR","ssp370","12.63841751189929"
"2062","MPI-ESM1-2-HR","ssp585","12.580935810273045"
"2062","NorESM2-MM","ssp126","10.257764341935518"
"2062","NorESM2-MM","ssp245","12.02109367115573"
"2062","NorESM2-MM","ssp370","11.698314440935919"
"2062","NorESM2-MM","ssp585","12.582411107858462"
"2063","CMCC-CM2-SR5","ssp126","12.305803121043875"
"2063","CMCC-CM2-SR5","ssp245","14.54542784202997"
"2063","CMCC-CM2-SR5","ssp370","12.413165610080975"
"2063","CMCC-CM2-SR5","ssp585","14.26608425767063"
"2063","EC-Earth3-Veg","ssp126","11.361967300068324"
"2063","EC-Earth3-Veg","ssp245","12.067825532134648"
"2063","EC-Earth3-Veg","ssp370","13.196466869571923"
"2063","EC-Earth3-Veg","ssp585","12.846171007288879"
"2063","IPSL-CM6A-LR","ssp126","13.254801278483956"
"2063","IPSL-CM6A-LR","ssp245","12.998663776158303"
"2063","IPSL-CM6A-LR","ssp370","12.644178921729964"
"2063","IPSL-CM6A-LR","ssp585","14.475960952651125"
"2063","MIROC6","ssp126","11.784001153532456"
"2063","MIROC6","ssp245","12.65411590711077"
"2063","MIROC6","ssp370","13.273390037013158"
"2063","MIROC6","ssp585","12.862965561636537"
"2063","MPI-ESM1-2-HR","ssp126","12.07015364533277"
"2063","MPI-ESM1-2-HR","ssp245","12.2507414563054"
"2063","MPI-ESM1-2-HR","ssp370","13.484863257563621"
"2063","MPI-ESM1-2-HR","ssp585","12.248569414263207"
"2063","NorESM2-MM","ssp126","12.531670694819793"
"2063","NorESM2-MM","ssp245","11.8069421546913"
"2063","NorESM2-MM","ssp370","11.14995175664827"
"2063","NorESM2-MM","ssp585","12.688862265325385"
"2064","CMCC-CM2-SR5","ssp126","13.115210137716629"
"2064","CMCC-CM2-SR5","ssp245","12.928786831559425"
"2064","CMCC-CM2-SR5","ssp370","13.571158706235364"
"2064","CMCC-CM2-SR5","ssp585","12.538929691616527"
"2064","EC-Earth3-Veg","ssp126","12.289151458358944"
"2064","EC-Earth3-Veg","ssp245","12.207579550638286"
"2064","EC-Earth3-Veg","ssp370","12.815571423439875"
"2064","EC-Earth3-Veg","ssp585","14.378295748729517"
"2064","IPSL-CM6A-LR","ssp126","12.205410316106732"
"2064","IPSL-CM6A-LR","ssp245","13.028807945795783"
"2064","IPSL-CM6A-LR","ssp370","13.907181183858736"
"2064","IPSL-CM6A-LR","ssp585","13.516774827145161"
"2064","MIROC6","ssp126","11.968666047762916"
"2064","MIROC6","ssp245","11.674688312838027"
"2064","MIROC6","ssp370","13.140693266856957"
"2064","MIROC6","ssp585","11.850735847584241"
"2064","MPI-ESM1-2-HR","ssp126","11.251175100448863"
"2064","MPI-ESM1-2-HR","ssp245","12.102810603085802"
"2064","MPI-ESM1-2-HR","ssp370","11.809272461052762"
"2064","MPI-ESM1-2-HR","ssp585","13.443832386136924"
"2064","NorESM2-MM","ssp126","11.110102196941478"
"2064","NorESM2-MM","ssp245","11.324771097853468"
"2064","NorESM2-MM","ssp370","12.305733687758735"
"2064","NorESM2-MM","ssp585","13.09887256610478"
"2065","CMCC-CM2-SR5","ssp126","12.121340373029923"
"2065","CMCC-CM2-SR5","ssp245","14.213323969967647"
"2065","CMCC-CM2-SR5","ssp370","13.21881299711951"
"2065","CMCC-CM2-SR5","ssp585","14.893452773449972"
"2065","EC-Earth3-Veg","ssp126","11.46773858245346"
"2065","EC-Earth3-Veg","ssp245","12.974220232476297"
"2065","EC-Earth3-Veg","ssp370","13.436739013188404"
"2065","EC-Earth3-Veg","ssp585","13.857353518423986"
"2065","IPSL-CM6A-LR","ssp126","11.587539222324798"
"2065","IPSL-CM6A-LR","ssp245","12.587770245981682"
"2065","IPSL-CM6A-LR","ssp370","13.480244879970183"
"2065","IPSL-CM6A-LR","ssp585","14.22608094658872"
"2065","MIROC6","ssp126","12.566967142354187"
"2065","MIROC6","ssp245","11.306417077715928"
"2065","MIROC6","ssp370","12.677043798173461"
"2065","MIROC6","ssp585","13.060973399886771"
"2065","MPI-ESM1-2-HR","ssp126","11.489662589994632"
"2065","MPI-ESM1-2-HR","ssp245","11.54287962277027"
"2065","MPI-ESM1-2-HR","ssp370","11.769094432593366"
"2065","MPI-ESM1-2-HR","ssp585","12.52147199817525"
"2065","NorESM2-MM","ssp126","12.496340731457758"
"2065","NorESM2-MM","ssp245","11.502726745524317"
"2065","NorESM2-MM","ssp370","13.094729928465876"
"2065","NorESM2-MM","ssp585","12.561566312029106"
"2066","CMCC-CM2-SR5","ssp126","11.665164385785026"
"2066","CMCC-CM2-SR5","ssp245","14.150933459606106"
"2066","CMCC-CM2-SR5","ssp370","12.70176909862889"
"2066","CMCC-CM2-SR5","ssp585","14.13639507735165"
"2066","EC-Earth3-Veg","ssp126","12.283673078442188"
"2066","EC-Earth3-Veg","ssp245","11.681416185489287"
"2066","EC-Earth3-Veg","ssp370","12.626321936122272"
"2066","EC-Earth3-Veg","ssp585","13.369028246158534"
"2066","IPSL-CM6A-LR","ssp126","11.906916464576774"
"2066","IPSL-CM6A-LR","ssp245","13.251730398921675"
"2066","IPSL-CM6A-LR","ssp370","13.847385202520728"
"2066","IPSL-CM6A-LR","ssp585","13.865128655735612"
"2066","MIROC6","ssp126","11.694646632088748"
"2066","MIROC6","ssp245","12.359727500771807"
"2066","MIROC6","ssp370","12.681843234309033"
"2066","MIROC6","ssp585","13.889944187575338"
"2066","MPI-ESM1-2-HR","ssp126","12.069622033944494"
"2066","MPI-ESM1-2-HR","ssp245","11.343086489974258"
"2066","MPI-ESM1-2-HR","ssp370","12.28412587307064"
"2066","MPI-ESM1-2-HR","ssp585","12.760243401640654"
"2066","NorESM2-MM","ssp126","11.708917912800311"
"2066","NorESM2-MM","ssp245","10.491234520947684"
"2066","NorESM2-MM","ssp370","12.17051700098401"
"2066","NorESM2-MM","ssp585","12.548126895854448"
"2067","CMCC-CM2-SR5","ssp126","12.922772252419538"
"2067","CMCC-CM2-SR5","ssp245","13.054753861705066"
"2067","CMCC-CM2-SR5","ssp370","13.248116445588161"
"2067","CMCC-CM2-SR5","ssp585","13.382592103451694"
"2067","EC-Earth3-Veg","ssp126","11.41959596192108"
"2067","EC-Earth3-Veg","ssp245","12.801130628910556"
"2067","EC-Earth3-Veg","ssp370","13.671177968609925"
"2067","EC-Earth3-Veg","ssp585","14.141183664183"
"2067","IPSL-CM6A-LR","ssp126","12.57760886231248"
"2067","IPSL-CM6A-LR","ssp245","11.588864176722382"
"2067","IPSL-CM6A-LR","ssp370","13.164406043926645"
"2067","IPSL-CM6A-LR","ssp585","13.314435271025513"
"2067","MIROC6","ssp126","11.018076858252975"
"2067","MIROC6","ssp245","12.92510574330221"
"2067","MIROC6","ssp370","13.638186055532822"
"2067","MIROC6","ssp585","13.938192574365955"
"2067","MPI-ESM1-2-HR","ssp126","11.93540645551553"
"2067","MPI-ESM1-2-HR","ssp245","11.712299167637376"
"2067","MPI-ESM1-2-HR","ssp370","12.692171329055641"
"2067","MPI-ESM1-2-HR","ssp585","12.090937535588408"
"2067","NorESM2-MM","ssp126","10.829674046678543"
"2067","NorESM2-MM","ssp245","13.04654212423864"
"2067","NorESM2-MM","ssp370","12.041705373247083"
"2067","NorESM2-MM","ssp585","11.25336308452203"
"2068","CMCC-CM2-SR5","ssp126","13.741101407437274"
"2068","CMCC-CM2-SR5","ssp245","11.921239378056798"
"2068","CMCC-CM2-SR5","ssp370","13.275911297678089"
"2068","CMCC-CM2-SR5","ssp585","13.247323026719252"
"2068","EC-Earth3-Veg","ssp126","11.664784552665537"
"2068","EC-Earth3-Veg","ssp245","14.033849150266462"
"2068","EC-Earth3-Veg","ssp370","13.760560954267026"
"2068","EC-Earth3-Veg","ssp585","14.088822554008638"
"2068","IPSL-CM6A-LR","ssp126","11.987177535071643"
"2068","IPSL-CM6A-LR","ssp245","12.52278285836344"
"2068","IPSL-CM6A-LR","ssp370","13.025527959103893"
"2068","IPSL-CM6A-LR","ssp585","14.593568523116799"
"2068","MIROC6","ssp126","11.538436111611867"
"2068","MIROC6","ssp245","12.527146181197704"
"2068","MIROC6","ssp370","12.660656546506695"
"2068","MIROC6","ssp585","12.504838912366958"
"2068","MPI-ESM1-2-HR","ssp126","12.292313555487402"
"2068","MPI-ESM1-2-HR","ssp245","12.469405852639975"
"2068","MPI-ESM1-2-HR","ssp370","11.601365326655769"
"2068","MPI-ESM1-2-HR","ssp585","12.255397599713175"
"2068","NorESM2-MM","ssp126","12.26969639489832"
"2068","NorESM2-MM","ssp245","12.314467514590813"
"2068","NorESM2-MM","ssp370","12.956497365162765"
"2068","NorESM2-MM","ssp585","12.356778763175665"
"2069","CMCC-CM2-SR5","ssp126","12.881881108945109"
"2069","CMCC-CM2-SR5","ssp245","12.124171624906198"
"2069","CMCC-CM2-SR5","ssp370","13.530611295410013"
"2069","CMCC-CM2-SR5","ssp585","14.24977122400158"
"2069","EC-Earth3-Veg","ssp126","13.869407752507378"
"2069","EC-Earth3-Veg","ssp245","12.944667272112406"
"2069","EC-Earth3-Veg","ssp370","12.60280289432231"
"2069","EC-Earth3-Veg","ssp585","13.710553180601508"
"2069","IPSL-CM6A-LR","ssp126","12.518576598220179"
"2069","IPSL-CM6A-LR","ssp245","12.581725355911336"
"2069","IPSL-CM6A-LR","ssp370","13.455884226275073"
"2069","IPSL-CM6A-LR","ssp585","14.886122701063682"
"2069","MIROC6","ssp126","12.201460156395987"
"2069","MIROC6","ssp245","11.727653110035181"
"2069","MIROC6","ssp370","13.06878075681607"
"2069","MIROC6","ssp585","13.11406965100283"
"2069","MPI-ESM1-2-HR","ssp126","10.499380162535433"
"2069","MPI-ESM1-2-HR","ssp245","12.338272593657754"
"2069","MPI-ESM1-2-HR","ssp370","11.780675387102711"
"2069","MPI-ESM1-2-HR","ssp585","12.110957178944663"
"2069","NorESM2-MM","ssp126","11.839038873788878"
"2069","NorESM2-MM","ssp245","11.823361471535364"
"2069","NorESM2-MM","ssp370","12.517987740675368"
"2069","NorESM2-MM","ssp585","12.769457582277076"
"2070","CMCC-CM2-SR5","ssp126","12.731169115082826"
"2070","CMCC-CM2-SR5","ssp245","11.882368484156027"
"2070","CMCC-CM2-SR5","ssp370","14.131063473946362"
"2070","CMCC-CM2-SR5","ssp585","13.022934320835146"
"2070","EC-Earth3-Veg","ssp126","12.185645863112088"
"2070","EC-Earth3-Veg","ssp245","11.67095332572526"
"2070","EC-Earth3-Veg","ssp370","14.191657968449457"
"2070","EC-Earth3-Veg","ssp585","14.161824382115187"
"2070","IPSL-CM6A-LR","ssp126","12.201289497700559"
"2070","IPSL-CM6A-LR","ssp245","14.04025095010912"
"2070","IPSL-CM6A-LR","ssp370","13.592627818557832"
"2070","IPSL-CM6A-LR","ssp585","13.43780120474767"
"2070","MIROC6","ssp126","11.857711288997622"
"2070","MIROC6","ssp245","12.591864274867497"
"2070","MIROC6","ssp370","14.067665571430775"
"2070","MIROC6","ssp585","13.844440538102464"
"2070","MPI-ESM1-2-HR","ssp126","11.929919771538179"
"2070","MPI-ESM1-2-HR","ssp245","11.570721811252396"
"2070","MPI-ESM1-2-HR","ssp370","12.484612363843643"
"2070","MPI-ESM1-2-HR","ssp585","12.570726715355711"
"2070","NorESM2-MM","ssp126","11.541020794463085"
"2070","NorESM2-MM","ssp245","11.743887695929883"
"2070","NorESM2-MM","ssp370","12.853005089027144"
"2070","NorESM2-MM","ssp585","11.887613641215939"
"2071","CMCC-CM2-SR5","ssp126","12.996101407030784"
"2071","CMCC-CM2-SR5","ssp245","13.64996677093406"
"2071","CMCC-CM2-SR5","ssp370","13.252447837778758"
"2071","CMCC-CM2-SR5","ssp585","14.806753309333876"
"2071","EC-Earth3-Veg","ssp126","11.127699941486869"
"2071","EC-Earth3-Veg","ssp245","12.45173568176535"
"2071","EC-Earth3-Veg","ssp370","13.478939555740817"
"2071","EC-Earth3-Veg","ssp585","14.28913210004921"
"2071","IPSL-CM6A-LR","ssp126","11.345411601581823"
"2071","IPSL-CM6A-LR","ssp245","12.946103171920074"
"2071","IPSL-CM6A-LR","ssp370","12.447362146504437"
"2071","IPSL-CM6A-LR","ssp585","14.782909264834386"
"2071","MIROC6","ssp126","12.958683530893815"
"2071","MIROC6","ssp245","12.992351318742882"
"2071","MIROC6","ssp370","13.418902650972713"
"2071","MIROC6","ssp585","13.367990622252064"
"2071","MPI-ESM1-2-HR","ssp126","11.56034648988617"
"2071","MPI-ESM1-2-HR","ssp245","10.945480500741146"
"2071","MPI-ESM1-2-HR","ssp370","11.390361887146533"
"2071","MPI-ESM1-2-HR","ssp585","12.654405697329782"
"2071","NorESM2-MM","ssp126","12.103612488393031"
"2071","NorESM2-MM","ssp245","11.674902591298864"
"2071","NorESM2-MM","ssp370","12.807998157692191"
"2071","NorESM2-MM","ssp585","12.7030887367055"
"2072","CMCC-CM2-SR5","ssp126","11.991374926861585"
"2072","CMCC-CM2-SR5","ssp245","13.856005781422727"
"2072","CMCC-CM2-SR5","ssp370","13.807603948668175"
"2072","CMCC-CM2-SR5","ssp585","13.281730465688922"
"2072","EC-Earth3-Veg","ssp126","11.895507658553248"
"2072","EC-Earth3-Veg","ssp245","11.783436898381849"
"2072","EC-Earth3-Veg","ssp370","12.913781611954699"
"2072","EC-Earth3-Veg","ssp585","13.25995816202317"
"2072","IPSL-CM6A-LR","ssp126","12.616470977683715"
"2072","IPSL-CM6A-LR","ssp245","13.615168801588998"
"2072","IPSL-CM6A-LR","ssp370","13.794621995830791"
"2072","IPSL-CM6A-LR","ssp585","15.000847656732104"
"2072","MIROC6","ssp126","12.24724790391828"
"2072","MIROC6","ssp245","13.234282528828361"
"2072","MIROC6","ssp370","12.793175314603126"
"2072","MIROC6","ssp585","13.495960757843108"
"2072","MPI-ESM1-2-HR","ssp126","11.818594730469757"
"2072","MPI-ESM1-2-HR","ssp245","11.958391997905512"
"2072","MPI-ESM1-2-HR","ssp370","12.074573028138873"
"2072","MPI-ESM1-2-HR","ssp585","13.562736694702501"
"2072","NorESM2-MM","ssp126","11.472044275599696"
"2072","NorESM2-MM","ssp245","11.883827368582171"
"2072","NorESM2-MM","ssp370","12.28056527148377"
"2072","NorESM2-MM","ssp585","13.552711784928798"
"2073","CMCC-CM2-SR5","ssp126","12.873686378212916"
"2073","CMCC-CM2-SR5","ssp245","13.696704864720697"
"2073","CMCC-CM2-SR5","ssp370","13.224356541742122"
"2073","CMCC-CM2-SR5","ssp585","13.222302560220522"
"2073","EC-Earth3-Veg","ssp126","11.727153137579272"
"2073","EC-Earth3-Veg","ssp245","12.09045448965654"
"2073","EC-Earth3-Veg","ssp370","13.813891788784172"
"2073","EC-Earth3-Veg","ssp585","15.746000394048211"
"2073","IPSL-CM6A-LR","ssp126","13.009204516882347"
"2073","IPSL-CM6A-LR","ssp245","13.73657163338992"
"2073","IPSL-CM6A-LR","ssp370","13.745274323981349"
"2073","IPSL-CM6A-LR","ssp585","14.511519981420625"
"2073","MIROC6","ssp126","11.854420479362872"
"2073","MIROC6","ssp245","12.05601092775684"
"2073","MIROC6","ssp370","13.265123977708592"
"2073","MIROC6","ssp585","13.079080114195222"
"2073","MPI-ESM1-2-HR","ssp126","11.208797798463628"
"2073","MPI-ESM1-2-HR","ssp245","11.823671814779322"
"2073","MPI-ESM1-2-HR","ssp370","13.637501675379994"
"2073","MPI-ESM1-2-HR","ssp585","12.478699764561455"
"2073","NorESM2-MM","ssp126","11.140406165301235"
"2073","NorESM2-MM","ssp245","12.554183188678605"
"2073","NorESM2-MM","ssp370","12.994596025402249"
"2073","NorESM2-MM","ssp585","11.926842570907226"
"2074","CMCC-CM2-SR5","ssp126","12.583929786282924"
"2074","CMCC-CM2-SR5","ssp245","13.9950613388593"
"2074","CMCC-CM2-SR5","ssp370","13.051713075793991"
"2074","CMCC-CM2-SR5","ssp585","14.179851289051765"
"2074","EC-Earth3-Veg","ssp126","11.577436066605044"
"2074","EC-Earth3-Veg","ssp245","13.036645926059952"
"2074","EC-Earth3-Veg","ssp370","13.000392414916298"
"2074","EC-Earth3-Veg","ssp585","13.605663791571352"
"2074","IPSL-CM6A-LR","ssp126","12.654181711108924"
"2074","IPSL-CM6A-LR","ssp245","13.598789298350681"
"2074","IPSL-CM6A-LR","ssp370","13.492427086003644"
"2074","IPSL-CM6A-LR","ssp585","14.904057183802196"
"2074","MIROC6","ssp126","12.112635453358001"
"2074","MIROC6","ssp245","12.999904336483796"
"2074","MIROC6","ssp370","13.41292087250808"
"2074","MIROC6","ssp585","13.941191118062138"
"2074","MPI-ESM1-2-HR","ssp126","9.763390854579518"
"2074","MPI-ESM1-2-HR","ssp245","10.972674553361445"
"2074","MPI-ESM1-2-HR","ssp370","13.253318612810201"
