node,value,variable,i1,i2,i3
18,0.0,H_btes,2,20
18,0.0,H_btes,4,8
18,0.0,H_btes,10,15
18,0.0,H_btes,9,18
18,0.0,H_btes,4,12
18,0.0,H_btes,5,8
18,0.0,H_btes,13,16
18,0.0,H_btes,15,2
18,0.0,H_btes,14,9
18,359.7789546135906,H_btes,1,15
18,0.0,H_btes,6,8
18,447.44370651467267,H_btes,4,7
18,0.0,H_btes,13,8
18,390.6587673434369,H_btes,2,3
18,0.0,H_btes,11,14
18,0.0,H_btes,8,7
18,173.68491707843015,H_btes,2,14
18,0.0,H_btes,13,7
18,0.0,H_btes,6,11
18,0.0,H_btes,8,11
18,0.0,H_btes,9,0
18,0.0,H_btes,13,0
18,0.0,H_btes,9,3
18,0.0,H_btes,11,9
18,0.0,H_btes,10,21
18,0.0,H_btes,14,21
18,0.0,H_btes,7,17
18,0.0,H_btes,11,11
18,359.7789546135906,H_btes,1,13
18,0.0,H_btes,6,7
18,0.0,H_btes,13,18
18,0.0,H_btes,5,16
18,252.73190204344834,H_btes,0,12
18,0.0,H_btes,14,23
18,0.0,H_btes,12,19
18,0.0,H_btes,4,23
18,359.7789546135906,H_btes,1,6
18,5.721707412799032,H_btes,3,11
18,0.0,H_btes,9,19
18,0.0,H_btes,4,21
18,0.0,H_btes,3,1
18,0.0,H_btes,15,14
18,252.73190204344834,H_btes,0,16
18,0.0,H_btes,10,23
18,0.0,H_btes,13,12
18,112.74147495802427,H_btes,3,16
18,0.0,H_btes,10,14
18,0.0,H_btes,14,20
18,0.0,H_btes,11,15
18,0.0,H_btes,6,15
18,359.7789546135906,H_btes,1,23
18,252.73190204344834,H_btes,0,3
18,0.0,H_btes,12,5
18,359.7789546135906,H_btes,1,17
18,359.7789546135906,H_btes,1,10
18,350.3283336828568,H_btes,2,17
18,0.0,H_btes,5,20
18,0.0,H_btes,6,21
18,0.0,H_btes,15,22
18,0.0,H_btes,8,8
18,359.7789546135906,H_btes,1,11
18,359.7789546135906,H_btes,1,9
18,0.0,H_btes,8,15
18,0.0,H_btes,1,20
18,0.0,H_btes,10,3
18,0.0,H_btes,7,11
18,0.0,H_btes,8,18
18,0.0,H_btes,10,13
18,0.0,H_btes,6,0
18,0.0,H_btes,13,3
18,0.0,H_btes,3,20
18,0.0,H_btes,8,23
18,0.0,H_btes,13,13
18,0.0,H_btes,11,18
18,0.0,H_btes,10,6
18,174.8177294418331,H_btes,2,11
18,359.7789546135906,H_btes,1,8
18,0.0,H_btes,10,20
18,159.0944540929819,H_btes,3,17
18,0.0,H_btes,5,13
18,252.73190204344834,H_btes,0,1
18,0.0,H_btes,14,22
18,0.0,H_btes,12,16
18,0.0,H_btes,6,1
18,359.7789546135906,H_btes,1,5
18,0.0,H_btes,7,6
18,0.0,H_btes,12,18
18,0.0,H_btes,12,10
18,0.0,H_btes,8,0
18,0.0,H_btes,13,5
18,252.73190204344834,H_btes,0,19
18,252.73190204344834,H_btes,0,7
18,0.0,H_btes,6,14
18,0.0,H_btes,9,5
18,0.0,H_btes,8,10
18,0.0,H_btes,7,10
18,0.0,H_btes,15,20
18,0.0,H_btes,10,0
18,0.0,H_btes,10,22
18,0.0,H_btes,15,23
18,0.0,H_btes,8,3
18,322.6412299483449,H_btes,2,9
18,0.0,H_btes,7,15
18,0.0,H_btes,15,9
18,0.0,H_btes,7,23
18,0.0,H_btes,7,3
18,0.0,H_btes,5,5
18,390.6587673434369,H_btes,2,7
18,0.0,H_btes,11,2
18,0.0,H_btes,4,10
18,252.7319020434483,H_btes,0,9
18,252.73190204344834,H_btes,0,0
18,0.0,H_btes,10,4
18,0.0,H_btes,6,3
18,359.7789546135906,H_btes,1,0
18,0.0,H_btes,9,1
18,0.0,H_btes,12,6
18,0.0,H_btes,9,16
18,0.0,H_btes,14,0
18,359.7789546135906,H_btes,1,18
18,0.0,H_btes,13,15
18,0.0,H_btes,10,1
18,0.0,H_btes,6,4
18,0.0,H_btes,4,13
18,0.0,H_btes,10,18
18,0.0,H_btes,14,12
18,0.0,H_btes,13,21
18,0.0,H_btes,5,14
18,0.0,H_btes,15,19
18,0.0,H_btes,11,21
18,0.0,H_btes,3,12
18,0.0,H_btes,5,21
18,0.0,H_btes,8,9
18,0.0,H_btes,15,11
18,0.0,H_btes,14,19
18,0.0,H_btes,3,0
18,0.0,H_btes,10,12
18,0.0,H_btes,3,15
18,0.0,H_btes,11,7
18,0.0,H_btes,8,5
18,369.65579513645,H_btes,3,3
18,417.9353124724421,H_btes,3,6
18,0.0,H_btes,14,16
18,0.0,H_btes,1,21
18,0.0,H_btes,3,23
18,800.0,BTES_cumulative,
27,0.0,H_heat_prod,GSHP,11,4
27,0.0,H_heat_prod,GSHP,11,8
27,0.0,H_heat_prod,GSHP,12,4
27,0.0,H_heat_prod,ASHP,11,20
27,171.85612581868918,H_heat_prod,GSHP,2,12
27,0.0,H_heat_prod,GSHP,13,6
27,0.0,H_heat_prod,ASHP,14,6
27,0.0,H_heat_prod,GSHP,15,9
27,0.0,H_heat_prod,E_boiler,10,11
27,0.0,H_heat_prod,NG_boiler,1,18
27,0.0,H_heat_prod,ASHP,9,23
27,0.0,H_heat_prod,ASHP,11,13
27,0.0,H_heat_prod,E_boiler,15,2
27,0.0,H_heat_prod,E_boiler,12,9
27,0.0,H_heat_prod,E_boiler,12,15
27,0.0,H_heat_prod,ASHP,4,0
27,0.0,H_heat_prod,ASHP,15,22
27,0.0,H_heat_prod,E_boiler,8,5
27,0.0,H_heat_prod,NG_boiler,9,23
27,0.0,H_heat_prod,ASHP,8,7
27,0.0,H_heat_prod,ASHP,8,2
27,1151.384369742173,H_heat_prod,ASHP,0,20
27,2131.198092908766,H_heat_prod,ASHP,3,6
27,0.0,H_heat_prod,E_boiler,14,11
27,0.0,H_heat_prod,GSHP,10,9
27,0.0,H_heat_prod,ASHP,3,3
27,0.0,H_heat_prod,NG_boiler,10,2
27,1151.0107346341279,H_heat_prod,ASHP,0,6
27,0.0,H_heat_prod,GSHP,13,10
27,0.0,H_heat_prod,ASHP,14,0
27,0.0,H_heat_prod,NG_boiler,15,5
27,0.0,H_heat_prod,E_boiler,11,3
27,0.0,H_heat_prod,ASHP,14,10
27,0.0,H_heat_prod,NG_boiler,6,12
27,0.0,H_heat_prod,ASHP,11,23
27,0.0,H_heat_prod,NG_boiler,8,0
27,0.0,H_heat_prod,ASHP,3,13
27,0.0,H_heat_prod,NG_boiler,8,15
27,0.0,H_heat_prod,ASHP,7,18
27,536.3325954035615,H_heat_prod,GSHP,4,6
27,0.0,H_heat_prod,GSHP,4,14
27,0.0,H_heat_prod,E_boiler,15,21
27,0.0,H_heat_prod,NG_boiler,4,9
27,0.0,H_heat_prod,ASHP,14,21
27,0.0,H_heat_prod,NG_boiler,13,5
27,0.0,H_heat_prod,ASHP,14,20
27,0.0,H_heat_prod,E_boiler,13,22
27,0.0,H_heat_prod,E_boiler,14,5
27,0.0,H_heat_prod,E_boiler,1,18
27,0.0,H_heat_prod,NG_boiler,5,8
27,0.0,H_heat_prod,NG_boiler,2,8
27,0.0,H_heat_prod,E_boiler,10,15
27,0.0,H_heat_prod,ASHP,12,19
27,0.0,H_heat_prod,ASHP,4,20
27,1758.1401522313445,H_heat_prod,ASHP,1,6
27,0.0,H_heat_prod,GSHP,10,6
27,0.0,H_heat_prod,E_boiler,9,23
27,0.0,H_heat_prod,E_boiler,9,4
27,0.0,H_heat_prod,ASHP,2,19
27,0.0,H_heat_prod,E_boiler,6,0
27,479.54765623232583,H_heat_prod,GSHP,2,4
27,0.0,H_heat_prod,E_boiler,13,19
27,390.40765917513636,H_heat_prod,ASHP,1,8
27,0.0,H_heat_prod,ASHP,2,1
27,0.0,H_heat_prod,ASHP,14,5
27,0.0,H_heat_prod,ASHP,5,5
27,0.0,H_heat_prod,NG_boiler,7,16
27,0.0,H_heat_prod,ASHP,2,18
27,0.0,H_heat_prod,NG_boiler,2,17
27,0.0,H_heat_prod,NG_boiler,9,6
27,514.3477975803107,H_heat_prod,ASHP,0,13
27,0.0,H_heat_prod,NG_boiler,15,22
27,0.0,H_heat_prod,ASHP,7,19
27,0.0,H_heat_prod,NG_boiler,1,22
27,0.0,H_heat_prod,ASHP,10,4
27,0.0,H_heat_prod,ASHP,8,18
27,0.0,H_heat_prod,GSHP,7,19
27,0.0,H_heat_prod,ASHP,15,1
27,0.0,H_heat_prod,E_boiler,6,18
27,0.0,H_heat_prod,E_boiler,10,9
27,0.0,H_heat_prod,E_boiler,7,3
27,341.62079093233723,H_heat_prod,GSHP,0,2
27,0.0,H_heat_prod,NG_boiler,14,6
27,0.0,H_heat_prod,NG_boiler,10,0
27,0.0,H_heat_prod,E_boiler,12,23
27,0.0,H_heat_prod,NG_boiler,13,13
27,0.0,H_heat_prod,NG_boiler,10,23
27,0.0,H_heat_prod,ASHP,11,3
27,0.0,H_heat_prod,NG_boiler,14,9
27,0.0,H_heat_prod,NG_boiler,4,11
27,0.0,H_heat_prod,NG_boiler,15,16
27,0.0,H_heat_prod,E_boiler,15,6
27,0.0,H_heat_prod,GSHP,14,6
27,0.0,H_heat_prod,E_boiler,3,13
27,23.36895755502337,H_heat_prod,ASHP,2,8
27,0.0,H_heat_prod,GSHP,6,17
27,0.0,H_heat_prod,GSHP,12,8
27,341.6207909323372,H_heat_prod,GSHP,0,13
27,0.0,H_heat_prod,E_boiler,13,15
27,0.0,H_heat_prod,E_boiler,1,8
27,0.0,H_heat_prod,GSHP,13,13
27,0.0,H_heat_prod,ASHP,13,21
27,0.0,H_heat_prod,ASHP,3,4
27,0.0,H_heat_prod,NG_boiler,3,12
27,0.0,H_heat_prod,ASHP,15,20
27,0.0,H_heat_prod,GSHP,10,12
27,0.0,H_heat_prod,ASHP,12,2
27,0.0,H_heat_prod,ASHP,5,21
27,0.0,H_heat_prod,NG_boiler,13,6
27,0.0,H_heat_prod,NG_boiler,3,4
27,0.0,H_heat_prod,GSHP,4,16
27,0.0,H_heat_prod,GSHP,15,3
27,0.0,H_heat_prod,ASHP,13,6
27,0.0,H_heat_prod,E_boiler,4,19
27,0.0,H_heat_prod,NG_boiler,10,3
27,0.0,H_heat_prod,ASHP,3,1
27,0.0,H_heat_prod,NG_boiler,6,3
27,0.0,H_heat_prod,E_boiler,13,7
27,0.0,H_heat_prod,E_boiler,1,23
27,506.3501988130665,H_heat_prod,ASHP,0,12
27,0.0,H_heat_prod,NG_boiler,2,0
27,0.0,H_heat_prod,E_boiler,15,12
27,0.0,H_heat_prod,NG_boiler,2,10
27,0.0,H_heat_prod,GSHP,13,20
27,0.0,H_heat_prod,E_boiler,4,5
27,0.0,H_heat_prod,NG_boiler,9,13
27,0.0,H_heat_prod,GSHP,4,4
27,0.0,H_heat_prod,ASHP,7,13
27,448.66784350247946,H_heat_prod,GSHP,1,13
27,0.0,H_heat_prod,GSHP,2,20
27,0.0,H_heat_prod,GSHP,12,17
27,0.0,H_heat_prod,E_boiler,2,5
27,0.0,H_heat_prod,ASHP,9,5
27,0.0,H_heat_prod,GSHP,9,19
27,0.0,H_heat_prod,E_boiler,1,9
27,0.0,H_heat_prod,GSHP,9,10
27,0.0,H_heat_prod,GSHP,10,19
27,339.523871965961,H_heat_prod,ASHP,1,19
27,0.0,H_heat_prod,GSHP,4,1
27,341.62079093233723,H_heat_prod,GSHP,0,19
27,1194.723585332264,H_heat_prod,ASHP,0,16
27,0.0,H_heat_prod,NG_boiler,6,20
27,486.46011487846044,H_heat_prod,GSHP,4,5
27,0.0,H_heat_prod,NG_boiler,6,5
27,0.0,H_heat_prod,E_boiler,8,17
27,0.0,H_heat_prod,GSHP,14,22
27,0.0,H_heat_prod,GSHP,14,4
27,0.0,H_heat_prod,NG_boiler,5,11
27,0.0,H_heat_prod,GSHP,6,5
27,0.0,H_heat_prod,GSHP,6,18
27,0.0,H_heat_prod,ASHP,7,5
27,0.0,H_heat_prod,NG_boiler,1,10
27,228.03411197642708,H_heat_prod,GSHP,3,18
27,0.0,H_heat_prod,E_boiler,0,21
27,341.62079093233723,H_heat_prod,GSHP,0,20
27,0.0,H_heat_prod,E_boiler,2,2
27,979.405165978226,H_heat_prod,NG_boiler,0,14
27,214.59503646052326,H_heat_prod,GSHP,2,11
27,0.0,H_heat_prod,ASHP,14,23
27,0.0,H_heat_prod,GSHP,11,12
27,0.0,H_heat_prod,ASHP,13,13
27,0.0,H_heat_prod,GSHP,7,6
27,292.2732306992257,H_heat_prod,GSHP,2,10
27,0.0,H_heat_prod,E_boiler,8,0
27,0.0,H_heat_prod,E_boiler,4,0
27,0.0,H_heat_prod,NG_boiler,7,14
27,0.0,H_heat_prod,ASHP,7,4
27,0.0,H_heat_prod,ASHP,15,8
27,0.0,H_heat_prod,E_boiler,0,13
27,0.0,H_heat_prod,NG_boiler,3,0
27,0.0,H_heat_prod,E_boiler,2,14
27,0.0,H_heat_prod,NG_boiler,7,0
27,0.0,H_heat_prod,ASHP,11,6
27,0.0,H_heat_prod,ASHP,6,15
27,0.0,H_heat_prod,NG_boiler,10,4
27,0.0,H_heat_prod,ASHP,5,15
27,0.0,H_heat_prod,NG_boiler,11,18
27,0.0,H_heat_prod,NG_boiler,15,0
27,0.0,H_heat_prod,NG_boiler,15,1
27,0.0,H_heat_prod,GSHP,15,15
27,0.0,H_heat_prod,ASHP,4,14
27,0.0,H_heat_prod,E_boiler,9,17
27,0.0,H_heat_prod,ASHP,5,17
27,1170.6814312032784,H_heat_prod,ASHP,0,18
27,0.0,H_heat_prod,NG_boiler,3,17
27,0.0,H_heat_prod,E_boiler,6,16
27,0.0,H_heat_prod,NG_boiler,12,23
27,0.0,H_heat_prod,ASHP,11,8
27,0.0,H_heat_prod,NG_boiler,4,7
27,0.0,H_heat_prod,E_boiler,9,9
27,0.0,H_heat_prod,NG_boiler,14,3
27,0.0,H_heat_prod,GSHP,12,3
27,0.0,H_heat_prod,ASHP,12,11
27,0.0,H_heat_prod,ASHP,11,16
27,0.0,H_heat_prod,GSHP,5,13
27,0.0,H_heat_prod,GSHP,7,20
27,0.0,H_heat_prod,NG_boiler,2,14
27,0.0,H_heat_prod,GSHP,14,12
27,0.0,H_heat_prod,ASHP,6,23
27,0.0,H_heat_prod,E_boiler,11,5
27,0.0,H_heat_prod,GSHP,5,20
27,0.0,H_heat_prod,NG_boiler,1,23
27,0.0,H_heat_prod,E_boiler,3,11
27,0.0,H_heat_prod,NG_boiler,4,8
27,0.0,H_heat_prod,ASHP,6,17
27,0.0,H_heat_prod,NG_boiler,13,17
27,0.0,H_heat_prod,NG_boiler,10,15
27,0.0,H_heat_prod,E_boiler,6,12
27,0.0,H_heat_prod,NG_boiler,6,10
27,0.0,H_heat_prod,NG_boiler,12,11
27,0.0,H_heat_prod,ASHP,12,14
27,0.0,H_heat_prod,ASHP,12,21
27,341.62079093233723,H_heat_prod,GSHP,0,4
27,0.0,H_heat_prod,GSHP,11,1
27,171.0299189256184,H_heat_prod,GSHP,2,13
27,0.0,H_heat_prod,GSHP,5,14
27,0.0,H_heat_prod,E_boiler,7,1
27,0.0,H_heat_prod,ASHP,10,1
27,1158.3721386883105,H_heat_prod,ASHP,0,21
27,0.0,H_heat_prod,ASHP,3,17
27,0.0,H_heat_prod,ASHP,14,4
27,0.0,H_heat_prod,E_boiler,8,6
27,0.0,H_heat_prod,E_boiler,9,16
27,0.0,H_heat_prod,ASHP,2,21
27,0.0,H_heat_prod,GSHP,15,22
27,0.0,H_heat_prod,GSHP,13,0
27,0.0,H_heat_prod,NG_boiler,12,10
27,0.0,H_heat_prod,ASHP,13,8
27,0.0,H_heat_prod,E_boiler,9,5
27,0.0,H_heat_prod,GSHP,1,20
27,0.0,H_heat_prod,ASHP,14,19
27,898.5262576607638,H_heat_prod,ASHP,0,9
27,253.45645244895422,H_heat_prod,GSHP,3,8
27,0.0,H_heat_prod,GSHP,4,18
27,0.0,H_heat_prod,NG_boiler,9,17
27,0.0,H_heat_prod,NG_boiler,8,10
27,0.0,H_heat_prod,E_boiler,11,1
27,0.0,H_heat_prod,GSHP,15,0
27,0.0,H_heat_prod,E_boiler,14,22
27,979.405165978226,H_heat_prod,NG_boiler,0,10
27,506.82420136133095,H_heat_prod,GSHP,3,7
27,1124.0778616177306,H_heat_prod,ASHP,0,3
27,0.0,H_heat_prod,GSHP,11,18
27,0.0,H_heat_prod,ASHP,2,20
27,0.0,H_heat_prod,GSHP,14,15
27,0.0,H_heat_prod,E_boiler,1,2
27,0.0,H_heat_prod,E_boiler,13,3
27,0.0,H_heat_prod,GSHP,6,12
27,0.0,H_heat_prod,NG_boiler,9,11
27,1223.4835685287073,H_heat_prod,ASHP,0,14
27,0.0,H_heat_prod,E_boiler,3,21
27,0.0,H_heat_prod,ASHP,13,9
27,0.0,H_heat_prod,ASHP,15,18
27,0.0,H_heat_prod,E_boiler,10,10
27,0.0,H_heat_prod,E_boiler,0,12
27,0.0,H_heat_prod,GSHP,3,12
27,0.0,H_heat_prod,GSHP,9,13
27,0.0,H_heat_prod,ASHP,8,1
27,448.66784350247946,H_heat_prod,GSHP,1,23
27,0.0,H_heat_prod,ASHP,10,15
27,341.62079093233723,H_heat_prod,GSHP,0,15
27,0.0,H_heat_prod,E_boiler,2,21
27,0.0,H_heat_prod,NG_boiler,8,12
27,479.54765623232583,H_heat_prod,GSHP,2,2
27,0.0,H_heat_prod,E_boiler,4,10
27,0.0,H_heat_prod,GSHP,7,15
27,979.405165978226,H_heat_prod,NG_boiler,0,13
27,0.0,H_heat_prod,E_boiler,9,7
27,0.0,H_heat_prod,NG_boiler,11,3
27,0.0,H_heat_prod,E_boiler,7,17
27,0.0,H_heat_prod,E_boiler,11,17
27,0.0,H_heat_prod,NG_boiler,11,14
27,0.0,H_heat_prod,GSHP,4,3
27,0.0,H_heat_prod,NG_boiler,11,6
27,0.0,H_heat_prod,GSHP,14,9
27,0.0,H_heat_prod,GSHP,10,13
27,0.0,H_heat_prod,ASHP,3,21
27,0.0,H_heat_prod,NG_boiler,7,6
27,0.0,H_heat_prod,GSHP,15,2
27,0.0,H_heat_prod,E_boiler,12,7
27,0.0,H_heat_prod,E_boiler,3,10
27,0.0,H_heat_prod,E_boiler,8,3
27,448.66784350247946,H_heat_prod,GSHP,1,15
27,0.0,H_heat_prod,E_boiler,2,0
27,0.0,H_heat_prod,GSHP,8,12
27,0.0,H_heat_prod,ASHP,11,15
27,0.0,H_heat_prod,GSHP,3,13
27,448.66784350247946,H_heat_prod,GSHP,1,4
27,0.0,H_heat_prod,ASHP,13,0
27,0.0,H_heat_prod,E_boiler,14,12
27,979.405165978226,H_heat_prod,NG_boiler,0,9
27,0.0,H_heat_prod,ASHP,12,0
27,0.0,H_heat_prod,GSHP,12,5
27,0.0,H_heat_prod,E_boiler,4,2
27,0.0,H_heat_prod,E_boiler,7,14
27,0.0,H_heat_prod,GSHP,3,22
27,0.0,H_heat_prod,E_boiler,7,5
27,0.0,H_heat_prod,ASHP,3,12
27,0.0,H_heat_prod,ASHP,3,23
27,0.0,H_heat_prod,GSHP,2,21
27,0.0,H_heat_prod,E_boiler,7,18
27,0.0,H_heat_prod,NG_boiler,7,21
27,0.0,H_heat_prod,NG_boiler,9,22
27,0.0,H_heat_prod,GSHP,3,15
27,448.66784350247946,H_heat_prod,GSHP,1,0
27,0.0,H_heat_prod,ASHP,13,12
27,979.405165978226,H_heat_prod,NG_boiler,0,11
27,0.0,H_heat_prod,ASHP,11,7
27,0.0,H_heat_prod,E_boiler,9,2
27,0.0,H_heat_prod,ASHP,15,11
27,0.0,H_heat_prod,GSHP,7,13
27,0.0,H_heat_prod,E_boiler,15,0
27,0.0,H_heat_prod,GSHP,4,2
27,0.0,H_heat_prod,E_boiler,2,6
27,0.0,H_heat_prod,NG_boiler,10,8
27,1215.785719157784,H_heat_prod,ASHP,0,15
27,0.0,H_heat_prod,ASHP,7,11
27,0.0,H_heat_prod,GSHP,11,7
27,0.0,H_heat_prod,GSHP,13,7
27,0.0,H_heat_prod,ASHP,13,20
27,0.0,H_heat_prod,NG_boiler,5,18
27,0.0,H_heat_prod,GSHP,13,21
27,0.0,H_heat_prod,GSHP,12,6
27,0.0,H_heat_prod,E_boiler,11,15
27,1128.5743402449639,H_heat_prod,ASHP,0,4
27,0.0,H_heat_prod,ASHP,12,8
27,341.62079093233723,H_heat_prod,GSHP,0,22
27,0.0,H_heat_prod,E_boiler,5,13
27,0.0,H_heat_prod,E_boiler,8,21
27,0.0,H_heat_prod,GSHP,13,8
27,0.0,H_heat_prod,E_boiler,3,2
27,0.0,H_heat_prod,ASHP,8,3
27,0.0,H_heat_prod,ASHP,14,18
27,0.0,H_heat_prod,NG_boiler,9,5
27,0.0,H_heat_prod,E_boiler,12,3
27,0.0,H_heat_prod,E_boiler,3,4
27,0.0,H_heat_prod,E_boiler,1,3
27,0.0,H_heat_prod,ASHP,14,13
27,0.0,H_heat_prod,NG_boiler,1,16
27,0.0,H_heat_prod,ASHP,13,7
27,0.0,H_heat_prod,ASHP,9,19
27,0.0,H_heat_prod,ASHP,9,3
27,0.0,H_heat_prod,ASHP,12,17
27,0.0,H_heat_prod,E_boiler,15,4
27,0.0,H_heat_prod,E_boiler,13,2
27,0.0,H_heat_prod,GSHP,7,16
27,0.0,H_heat_prod,GSHP,11,20
27,0.0,H_heat_prod,GSHP,10,0
27,0.0,H_heat_prod,ASHP,6,2
27,0.0,H_heat_prod,NG_boiler,11,0
27,0.0,H_heat_prod,E_boiler,0,4
27,0.0,H_heat_prod,GSHP,9,6
27,0.0,H_heat_prod,E_boiler,12,8
27,0.0,H_heat_prod,E_boiler,13,1
27,0.0,H_heat_prod,NG_boiler,7,7
27,0.0,H_heat_prod,E_boiler,14,20
27,0.0,H_heat_prod,ASHP,6,1
27,0.0,H_heat_prod,NG_boiler,10,16
27,0.0,H_heat_prod,E_boiler,12,12
27,0.0,H_heat_prod,GSHP,14,8
27,0.0,H_heat_prod,NG_boiler,13,7
27,0.0,H_heat_prod,E_boiler,8,7
27,0.0,H_heat_prod,NG_boiler,8,4
27,0.0,H_heat_prod,NG_boiler,1,4
27,0.0,H_heat_prod,NG_boiler,14,12
27,0.0,H_heat_prod,NG_boiler,2,21
27,0.0,H_heat_prod,ASHP,2,22
27,0.0,H_heat_prod,E_boiler,5,18
27,0.0,H_heat_prod,ASHP,2,12
27,0.0,H_heat_prod,GSHP,11,17
27,506.82420136133095,H_heat_prod,GSHP,3,4
27,0.0,H_heat_prod,NG_boiler,15,11
27,0.0,H_heat_prod,ASHP,12,12
27,0.0,H_heat_prod,ASHP,11,9
27,0.0,H_heat_prod,ASHP,4,11
27,0.0,H_heat_prod,E_boiler,4,18
27,0.0,H_heat_prod,NG_boiler,13,1
27,0.0,H_heat_prod,E_boiler,0,5
27,0.0,H_heat_prod,GSHP,11,22
27,0.0,H_heat_prod,NG_boiler,4,0
27,0.0,H_heat_prod,NG_boiler,12,4
27,0.0,H_heat_prod,NG_boiler,12,21
27,0.0,H_heat_prod,GSHP,15,16
27,0.0,H_heat_prod,NG_boiler,13,9
27,0.0,H_heat_prod,E_boiler,11,7
27,0.0,H_heat_prod,ASHP,5,12
27,0.0,H_heat_prod,E_boiler,3,20
27,0.0,H_heat_prod,E_boiler,4,21
27,0.0,H_heat_prod,GSHP,14,3
27,0.0,H_heat_prod,E_boiler,10,18
27,0.0,H_heat_prod,GSHP,8,13
27,0.0,H_heat_prod,NG_boiler,2,13
27,0.0,H_heat_prod,E_boiler,8,8
27,0.0,H_heat_prod,ASHP,15,10
27,0.0,H_heat_prod,ASHP,11,12
27,0.0,H_heat_prod,GSHP,7,18
27,0.0,H_heat_prod,NG_boiler,3,1
27,0.0,H_heat_prod,NG_boiler,13,16
27,0.0,H_heat_prod,E_boiler,9,1
27,0.0,H_heat_prod,ASHP,4,12
27,0.0,H_heat_prod,E_boiler,14,15
27,0.0,H_heat_prod,NG_boiler,8,3
27,0.0,H_heat_prod,GSHP,5,4
27,0.0,H_heat_prod,NG_boiler,8,2
27,0.0,H_heat_prod,GSHP,6,0
27,0.0,H_heat_prod,GSHP,8,5
27,341.6207909323372,H_heat_prod,GSHP,0,11
27,0.0,H_heat_prod,ASHP,8,19
27,0.0,H_heat_prod,E_boiler,15,15
27,0.0,H_heat_prod,E_boiler,3,18
27,1974.7130859871972,H_heat_prod,ASHP,2,7
27,0.0,H_heat_prod,E_boiler,1,10
27,0.0,H_heat_prod,GSHP,13,19
27,0.0,H_heat_prod,GSHP,5,3
27,0.0,H_heat_prod,E_boiler,7,21
27,0.0,H_heat_prod,E_boiler,8,10
27,0.0,H_heat_prod,ASHP,12,7
27,0.0,H_heat_prod,GSHP,5,19
27,1759.3290103496245,H_heat_prod,ASHP,1,7
27,0.0,H_heat_prod,NG_boiler,6,17
27,0.0,H_heat_prod,ASHP,7,14
27,0.0,H_heat_prod,NG_boiler,10,20
27,0.0,H_heat_prod,NG_boiler,11,10
27,0.0,H_heat_prod,GSHP,5,10
27,0.0,H_heat_prod,ASHP,12,15
27,0.0,H_heat_prod,GSHP,7,22
27,0.0,H_heat_prod,NG_boiler,3,16
27,0.0,H_heat_prod,ASHP,13,10
27,0.0,H_heat_prod,E_boiler,0,20
27,0.0,H_heat_prod,E_boiler,2,4
27,130.68547199722525,H_heat_prod,ASHP,6,7
27,0.0,H_heat_prod,GSHP,13,18
27,0.0,H_heat_prod,NG_boiler,10,12
27,0.0,H_heat_prod,ASHP,10,16
27,0.0,H_heat_prod,ASHP,9,21
27,0.0,H_heat_prod,NG_boiler,11,12
27,0.0,H_heat_prod,E_boiler,0,23
27,0.0,H_heat_prod,ASHP,6,14
27,0.0,H_heat_prod,ASHP,1,1
27,0.0,H_heat_prod,ASHP,2,3
27,0.0,H_heat_prod,ASHP,10,19
27,0.0,H_heat_prod,GSHP,4,20
27,1970.827616547374,H_heat_prod,ASHP,2,6
27,0.0,H_heat_prod,GSHP,12,1
27,0.0,H_heat_prod,ASHP,10,12
27,0.0,H_heat_prod,E_boiler,3,15
27,0.0,H_heat_prod,GSHP,11,16
27,0.0,H_heat_prod,NG_boiler,1,19
27,341.6207909323372,H_heat_prod,GSHP,0,10
27,0.0,H_heat_prod,NG_boiler,12,2
27,0.0,H_heat_prod,NG_boiler,12,17
27,979.405165978226,H_heat_prod,NG_boiler,0,17
27,0.0,H_heat_prod,ASHP,4,3
27,0.0,H_heat_prod,NG_boiler,15,9
27,0.0,H_heat_prod,NG_boiler,12,8
27,0.0,H_heat_prod,NG_boiler,2,2
27,0.0,H_heat_prod,ASHP,12,9
27,0.0,H_heat_prod,NG_boiler,5,1
27,0.0,H_heat_prod,GSHP,11,21
27,0.0,H_heat_prod,NG_boiler,11,7
27,0.0,H_heat_prod,E_boiler,9,11
27,0.0,H_heat_prod,E_boiler,15,22
27,0.0,H_heat_prod,GSHP,11,9
27,0.0,H_heat_prod,E_boiler,11,6
27,0.0,H_heat_prod,E_boiler,11,19
27,0.0,H_heat_prod,NG_boiler,4,19
27,20.841081216676685,H_heat_prod,ASHP,1,12
27,0.0,H_heat_prod,E_boiler,0,15
27,0.0,H_heat_prod,E_boiler,2,16
27,979.405165978226,H_heat_prod,NG_boiler,0,18
27,0.0,H_heat_prod,NG_boiler,5,13
27,0.0,H_heat_prod,ASHP,3,15
27,0.0,H_heat_prod,GSHP,8,22
27,0.0,H_heat_prod,ASHP,5,0
27,0.0,H_heat_prod,E_boiler,12,22
27,1160.5320347287654,H_heat_prod,ASHP,0,23
27,0.0,H_heat_prod,ASHP,7,21
27,0.0,H_heat_prod,GSHP,14,19
27,0.0,H_heat_prod,NG_boiler,1,14
27,0.0,H_heat_prod,ASHP,9,0
27,0.0,H_heat_prod,NG_boiler,11,20
27,0.0,H_heat_prod,GSHP,13,14
