SSP,Decade,Day,Hour,Loss_type,Value
ssp245,2070s,6,2,Solar,0.023293600646853964
ssp245,2070s,6,2,Internal,105.0
ssp245,2070s,6,3,Wall,-438.15782780573784
ssp245,2070s,6,3,Ventilation,-17.526313112229513
ssp245,2070s,6,3,Solar,0.019596509255944562
ssp245,2070s,6,3,Internal,105.0
ssp245,2070s,6,4,Wall,-433.2549122219356
ssp245,2070s,6,4,Ventilation,-17.330196488877426
ssp245,2070s,6,4,Solar,0.20377825071607836
ssp245,2070s,6,4,Internal,105.0
ssp245,2070s,6,5,Wall,-426.7261137732801
ssp245,2070s,6,5,Ventilation,-17.069044550931206
ssp245,2070s,6,5,Solar,4.06693467195523
ssp245,2070s,6,5,Internal,105.0
ssp245,2070s,6,6,Wall,-416.05926340937117
ssp245,2070s,6,6,Ventilation,-16.642370536374848
ssp245,2070s,6,6,Solar,16.186170420172154
ssp245,2070s,6,6,Internal,105.0
ssp245,2070s,6,7,Wall,-398.77063893170657
ssp245,2070s,6,7,Ventilation,-15.950825557268264
ssp245,2070s,6,7,Solar,38.64056596268781
ssp245,2070s,6,7,Internal,105.0
ssp245,2070s,6,8,Wall,-377.745741784116
ssp245,2070s,6,8,Ventilation,-120.87863737091712
ssp245,2070s,6,8,Solar,74.13634130754664
ssp245,2070s,6,8,Internal,700.0
ssp245,2070s,6,9,Wall,-361.19255842157486
ssp245,2070s,6,9,Ventilation,-115.58161869490397
ssp245,2070s,6,9,Solar,117.1282536800721
ssp245,2070s,6,9,Internal,700.0
ssp245,2070s,6,10,Wall,-342.0540431820648
ssp245,2070s,6,10,Ventilation,-109.45729381826072
ssp245,2070s,6,10,Solar,153.14562693970092
ssp245,2070s,6,10,Internal,700.0
ssp245,2070s,6,11,Wall,-325.1945187301892
ssp245,2070s,6,11,Ventilation,-104.06224599366055
ssp245,2070s,6,11,Solar,177.89860008510396
ssp245,2070s,6,11,Internal,700.0
ssp245,2070s,6,12,Wall,-315.43426661175545
ssp245,2070s,6,12,Ventilation,-100.93896531576175
ssp245,2070s,6,12,Solar,188.53788200777728
ssp245,2070s,6,12,Internal,700.0
ssp245,2070s,6,13,Wall,-316.46389725635277
ssp245,2070s,6,13,Ventilation,-101.26844712203288
ssp245,2070s,6,13,Solar,183.06365077188542
ssp245,2070s,6,13,Internal,700.0
ssp245,2070s,6,14,Wall,-329.6081693098452
ssp245,2070s,6,14,Ventilation,-105.47461417915048
ssp245,2070s,6,14,Solar,159.36899921532523
ssp245,2070s,6,14,Internal,700.0
ssp245,2070s,6,15,Wall,-353.3729479425986
ssp245,2070s,6,15,Ventilation,-113.07934334163156
ssp245,2070s,6,15,Solar,121.45979841609216
ssp245,2070s,6,15,Internal,700.0
ssp245,2070s,6,16,Wall,-385.65155138218273
ssp245,2070s,6,16,Ventilation,-123.40849644229849
ssp245,2070s,6,16,Solar,73.32093762290144
ssp245,2070s,6,16,Internal,700.0
ssp245,2070s,6,17,Wall,-420.961750872693
ssp245,2070s,6,17,Ventilation,-134.70776027926178
ssp245,2070s,6,17,Solar,33.74024688957936
ssp245,2070s,6,17,Internal,700.0
ssp245,2070s,6,18,Wall,-452.8781203308007
ssp245,2070s,6,18,Ventilation,-144.92099850585623
ssp245,2070s,6,18,Solar,11.95850851094817
ssp245,2070s,6,18,Internal,700.0
ssp245,2070s,6,19,Wall,-479.0180165780424
ssp245,2070s,6,19,Ventilation,-153.28576530497358
ssp245,2070s,6,19,Solar,1.8802549547933827
ssp245,2070s,6,19,Internal,700.0
ssp245,2070s,6,20,Wall,-499.11896481082636
ssp245,2070s,6,20,Ventilation,-159.71806873946446
ssp245,2070s,6,20,Solar,0.005842032838804296
ssp245,2070s,6,20,Internal,700.0
ssp245,2070s,6,21,Wall,-515.1834638507244
ssp245,2070s,6,21,Ventilation,-20.607338554028974
ssp245,2070s,6,21,Solar,0.012702140160917766
ssp245,2070s,6,21,Internal,105.0
ssp245,2070s,6,22,Wall,-513.7371191631338
ssp245,2070s,6,22,Ventilation,-20.549484766525353
ssp245,2070s,6,22,Solar,0.015619631771712102
ssp245,2070s,6,22,Internal,105.0
ssp245,2070s,6,23,Wall,-511.2056606996622
ssp245,2070s,6,23,Ventilation,-20.448226427986487
ssp245,2070s,6,23,Solar,0.021286896704853373
ssp245,2070s,6,23,Internal,105.0
ssp245,2070s,9,0,Wall,-837.325651949602
ssp245,2070s,9,0,Ventilation,-33.493026077984084
ssp245,2070s,9,0,Solar,0.0
ssp245,2070s,9,0,Internal,105.0
ssp245,2070s,9,1,Wall,-841.296633490905
ssp245,2070s,9,1,Ventilation,-33.6518653396362
ssp245,2070s,9,1,Solar,0.0
ssp245,2070s,9,1,Internal,105.0
ssp245,2070s,9,2,Wall,-841.569495021206
ssp245,2070s,9,2,Ventilation,-33.66277980084824
ssp245,2070s,9,2,Solar,0.0
ssp245,2070s,9,2,Internal,105.0
ssp245,2070s,9,3,Wall,-838.6864865364577
ssp245,2070s,9,3,Ventilation,-33.54745946145831
ssp245,2070s,9,3,Solar,0.0
ssp245,2070s,9,3,Internal,105.0
ssp245,2070s,9,4,Wall,-830.6763428420923
ssp245,2070s,9,4,Ventilation,-33.22705371368369
ssp245,2070s,9,4,Solar,4.400061435902879
ssp245,2070s,9,4,Internal,105.0
ssp245,2070s,9,5,Wall,-800.4796046971518
ssp245,2070s,9,5,Ventilation,-32.019184187886076
ssp245,2070s,9,5,Solar,42.381224658456425
ssp245,2070s,9,5,Internal,105.0
ssp245,2070s,9,6,Wall,-732.6049209283532
ssp245,2070s,9,6,Ventilation,-29.30419683713413
ssp245,2070s,9,6,Solar,123.09779078904091
ssp245,2070s,9,6,Internal,105.0
ssp245,2070s,9,7,Wall,-629.7935332165827
ssp245,2070s,9,7,Ventilation,-25.19174132866331
ssp245,2070s,9,7,Solar,231.5034659413913
ssp245,2070s,9,7,Internal,105.0
ssp245,2070s,9,8,Wall,-510.34400344907027
ssp245,2070s,9,8,Ventilation,-163.3100811037025
ssp245,2070s,9,8,Solar,333.2196399035221
ssp245,2070s,9,8,Internal,700.0
ssp245,2070s,9,9,Wall,-406.64850761980733
ssp245,2070s,9,9,Ventilation,-130.12752243833833
ssp245,2070s,9,9,Solar,403.089231942133
ssp245,2070s,9,9,Internal,700.0
ssp245,2070s,9,10,Wall,-313.31070118967517
ssp245,2070s,9,10,Ventilation,-100.25942438069606
ssp245,2070s,9,10,Solar,438.55725926667503
ssp245,2070s,9,10,Internal,700.0
ssp245,2070s,9,11,Wall,-236.97018002275342
ssp245,2070s,9,11,Ventilation,-75.8304576072811
ssp245,2070s,9,11,Solar,459.99898175361704
ssp245,2070s,9,11,Internal,700.0
ssp245,2070s,9,12,Wall,-186.22930796932422
ssp245,2070s,9,12,Ventilation,-59.59337855018376
ssp245,2070s,9,12,Solar,482.480476386584
ssp245,2070s,9,12,Internal,700.0
ssp245,2070s,9,13,Wall,-166.69984558900296
ssp245,2070s,9,13,Ventilation,-53.34395058848095
ssp245,2070s,9,13,Solar,499.26289442990196
ssp245,2070s,9,13,Internal,700.0
ssp245,2070s,9,14,Wall,-179.35314604249555
ssp245,2070s,9,14,Ventilation,-57.39300673359858
ssp245,2070s,9,14,Solar,482.92354474193445
ssp245,2070s,9,14,Internal,700.0
ssp245,2070s,9,15,Wall,-220.50671352506072
ssp245,2070s,9,15,Ventilation,-70.56214832801943
ssp245,2070s,9,15,Solar,420.8728991894786
ssp245,2070s,9,15,Internal,700.0
ssp245,2070s,9,16,Wall,-285.97205581396935
ssp245,2070s,9,16,Ventilation,-91.5110578604702
ssp245,2070s,9,16,Solar,315.43436891731045
ssp245,2070s,9,16,Internal,700.0
ssp245,2070s,9,17,Wall,-372.4507423789987
ssp245,2070s,9,17,Ventilation,-119.18423756127959
ssp245,2070s,9,17,Solar,187.92191235830597
ssp245,2070s,9,17,Internal,700.0
ssp245,2070s,9,18,Wall,-470.022407933663
ssp245,2070s,9,18,Ventilation,-150.40717053877216
ssp245,2070s,9,18,Solar,78.48442693581248
ssp245,2070s,9,18,Internal,700.0
ssp245,2070s,9,19,Wall,-560.1622276533092
ssp245,2070s,9,19,Ventilation,-179.25191284905895
ssp245,2070s,9,19,Solar,17.35879194965127
ssp245,2070s,9,19,Internal,700.0
ssp245,2070s,9,20,Wall,-628.8295174334942
ssp245,2070s,9,20,Ventilation,-201.22544557871817
ssp245,2070s,9,20,Solar,0.0
ssp245,2070s,9,20,Internal,700.0
ssp245,2070s,9,21,Wall,-677.5772289595766
ssp245,2070s,9,21,Ventilation,-27.103089158383064
ssp245,2070s,9,21,Solar,0.0
ssp245,2070s,9,21,Internal,105.0
ssp245,2070s,9,22,Wall,-700.7923109337783
ssp245,2070s,9,22,Ventilation,-28.031692437351133
ssp245,2070s,9,22,Solar,0.0
ssp245,2070s,9,22,Internal,105.0
ssp245,2070s,9,23,Wall,-717.7437720595324
ssp245,2070s,9,23,Ventilation,-28.7097508823813
ssp245,2070s,9,23,Solar,0.0
ssp245,2070s,9,23,Internal,105.0
ssp245,2070s,15,0,Wall,879.5526756430161
ssp245,2070s,15,0,Ventilation,35.18210702572065
ssp245,2070s,15,0,Solar,0.0
ssp245,2070s,15,0,Internal,105.0
ssp245,2070s,15,1,Wall,866.6199198685583
ssp245,2070s,15,1,Ventilation,34.66479679474234
ssp245,2070s,15,1,Solar,0.007870272412156014
ssp245,2070s,15,1,Internal,105.0
ssp245,2070s,15,2,Wall,840.7017114864277
ssp245,2070s,15,2,Ventilation,33.62806845945711
ssp245,2070s,15,2,Solar,0.06058399427079948
ssp245,2070s,15,2,Internal,105.0
ssp245,2070s,15,3,Wall,832.6520747928644
ssp245,2070s,15,3,Ventilation,33.306082991714575
ssp245,2070s,15,3,Solar,0.14129119681024002
ssp245,2070s,15,3,Internal,105.0
ssp245,2070s,15,4,Wall,849.356949041217
ssp245,2070s,15,4,Ventilation,33.97427796164868
ssp245,2070s,15,4,Solar,12.607527860914677
ssp245,2070s,15,4,Internal,105.0
ssp245,2070s,15,5,Wall,936.4944005002849
ssp245,2070s,15,5,Ventilation,37.4597760200114
ssp245,2070s,15,5,Solar,106.7812706394114
ssp245,2070s,15,5,Internal,105.0
ssp245,2070s,15,6,Wall,1136.4838167472456
ssp245,2070s,15,6,Ventilation,45.459352669889824
ssp245,2070s,15,6,Solar,253.56410724979327
ssp245,2070s,15,6,Internal,105.0
ssp245,2070s,15,7,Wall,1471.0477154900345
ssp245,2070s,15,7,Ventilation,58.841908619601384
ssp245,2070s,15,7,Solar,394.584774241051
ssp245,2070s,15,7,Internal,105.0
ssp245,2070s,15,8,Wall,1872.3473875532202
ssp245,2070s,15,8,Ventilation,599.1511640170305
ssp245,2070s,15,8,Solar,492.13359191593247
ssp245,2070s,15,8,Internal,700.0
ssp245,2070s,15,9,Wall,2214.5608777334373
ssp245,2070s,15,9,Ventilation,708.6594808747
ssp245,2070s,15,9,Solar,533.1579888422594
ssp245,2070s,15,9,Internal,700.0
ssp245,2070s,15,10,Wall,2409.40107613216
ssp245,2070s,15,10,Ventilation,771.0083443622913
ssp245,2070s,15,10,Solar,529.1292953892219
ssp245,2070s,15,10,Internal,700.0
ssp245,2070s,15,11,Wall,2499.1516002494313
ssp245,2070s,15,11,Ventilation,799.7285120798181
ssp245,2070s,15,11,Solar,518.3649609508622
ssp245,2070s,15,11,Internal,700.0
ssp245,2070s,15,12,Wall,2529.104656013687
ssp245,2070s,15,12,Ventilation,809.31348992438
ssp245,2070s,15,12,Solar,532.5966066517994
ssp245,2070s,15,12,Internal,700.0
ssp245,2070s,15,13,Wall,2515.7643784152447
ssp245,2070s,15,13,Ventilation,805.0446010928783
ssp245,2070s,15,13,Solar,564.5023790023522
ssp245,2070s,15,13,Internal,700.0
ssp245,2070s,15,14,Wall,2431.640794085439
ssp245,2070s,15,14,Ventilation,778.1250541073406
ssp245,2070s,15,14,Solar,573.9251654934675
ssp245,2070s,15,14,Internal,700.0
ssp245,2070s,15,15,Wall,2338.168416358108
ssp245,2070s,15,15,Ventilation,748.2138932345947
ssp245,2070s,15,15,Solar,530.702249405326
ssp245,2070s,15,15,Internal,700.0
ssp245,2070s,15,16,Wall,2214.610743083563
ssp245,2070s,15,16,Ventilation,708.6754377867402
ssp245,2070s,15,16,Solar,431.2211310513337
ssp245,2070s,15,16,Internal,700.0
ssp245,2070s,15,17,Wall,2056.3387404910545
ssp245,2070s,15,17,Ventilation,658.0283969571375
ssp245,2070s,15,17,Solar,290.0017403812655
ssp245,2070s,15,17,Internal,700.0
ssp245,2070s,15,18,Wall,1836.3257569337793
ssp245,2070s,15,18,Ventilation,587.6242422188094
ssp245,2070s,15,18,Solar,138.30961207755598
ssp245,2070s,15,18,Internal,700.0
ssp245,2070s,15,19,Wall,1540.173627986726
ssp245,2070s,15,19,Ventilation,492.8555609557523
ssp245,2070s,15,19,Solar,28.454351634553625
ssp245,2070s,15,19,Internal,700.0
ssp245,2070s,15,20,Wall,1287.1850585937505
ssp245,2070s,15,20,Ventilation,411.8992187500002
ssp245,2070s,15,20,Solar,0.0
ssp245,2070s,15,20,Internal,700.0
ssp245,2070s,15,21,Wall,1129.8254276344753
ssp245,2070s,15,21,Ventilation,45.19301710537901
ssp245,2070s,15,21,Solar,0.0
ssp245,2070s,15,21,Internal,105.0
ssp245,2070s,15,22,Wall,1380.5098897289467
ssp245,2070s,15,22,Ventilation,55.220395589157874
ssp245,2070s,15,22,Solar,0.0
ssp245,2070s,15,22,Internal,105.0
ssp245,2070s,15,23,Wall,1320.7547119715969
ssp245,2070s,15,23,Ventilation,52.830188478863874
ssp245,2070s,15,23,Solar,0.0
ssp245,2070s,15,23,Internal,105.0
ssp245,2070s,2,0,Wall,-847.5886495692868
ssp245,2070s,2,0,Ventilation,-33.90354598277147
ssp245,2070s,2,0,Solar,0.0002970557361048458
ssp245,2070s,2,0,Internal,105.0
ssp245,2070s,2,1,Wall,-831.5764691611081
ssp245,2070s,2,1,Ventilation,-33.263058766444324
ssp245,2070s,2,1,Solar,0.0
ssp245,2070s,2,1,Internal,105.0
ssp245,2070s,2,2,Wall,-815.1311407857661
ssp245,2070s,2,2,Ventilation,-32.60524563143064
ssp245,2070s,2,2,Solar,0.0
ssp245,2070s,2,2,Internal,105.0
ssp245,2070s,2,3,Wall,-814.685897393633
ssp245,2070s,2,3,Ventilation,-32.58743589574532
ssp245,2070s,2,3,Solar,0.0
ssp245,2070s,2,3,Internal,105.0
ssp245,2070s,2,4,Wall,-813.5929023236899
ssp245,2070s,2,4,Ventilation,-32.5437160929476
ssp245,2070s,2,4,Solar,0.0
ssp245,2070s,2,4,Internal,105.0
ssp245,2070s,2,5,Wall,-811.6912158463731
ssp245,2070s,2,5,Ventilation,-32.46764863385493
ssp245,2070s,2,5,Solar,0.04778402721380086
ssp245,2070s,2,5,Internal,105.0
ssp245,2070s,2,6,Wall,-849.3196879033707
ssp245,2070s,2,6,Ventilation,-33.97278751613483
ssp245,2070s,2,6,Solar,4.004130810405038
ssp245,2070s,2,6,Internal,105.0
ssp245,2070s,2,7,Wall,-885.2535310517426
ssp245,2070s,2,7,Ventilation,-35.410141242069706
ssp245,2070s,2,7,Solar,24.24414510302205
ssp245,2070s,2,7,Internal,105.0
ssp245,2070s,2,8,Wall,-960.3388273326151
ssp245,2070s,2,8,Ventilation,-307.30842474643686
ssp245,2070s,2,8,Solar,64.73063829170208
ssp245,2070s,2,8,Internal,700.0
ssp245,2070s,2,9,Wall,-922.2069219331629
ssp245,2070s,2,9,Ventilation,-295.10621501861215
ssp245,2070s,2,9,Solar,121.2594487732496
ssp245,2070s,2,9,Internal,700.0
ssp245,2070s,2,10,Wall,-878.677806805315
ssp245,2070s,2,10,Ventilation,-281.1768981777008
ssp245,2070s,2,10,Solar,167.58147428378697
ssp245,2070s,2,10,Internal,700.0
ssp245,2070s,2,11,Wall,-839.2165974090744
ssp245,2070s,2,11,Ventilation,-268.5493111709038
ssp245,2070s,2,11,Solar,193.17087211945795
ssp245,2070s,2,11,Internal,700.0
ssp245,2070s,2,12,Wall,-809.3980879842786
ssp245,2070s,2,12,Ventilation,-259.0073881549692
ssp245,2070s,2,12,Solar,196.54935032055678
ssp245,2070s,2,12,Internal,700.0
ssp245,2070s,2,13,Wall,-793.4780954763232
ssp245,2070s,2,13,Ventilation,-253.91299055242345
ssp245,2070s,2,13,Solar,176.3611671031292
ssp245,2070s,2,13,Internal,700.0
ssp245,2070s,2,14,Wall,-793.304449740342
ssp245,2070s,2,14,Ventilation,-253.85742391690943
ssp245,2070s,2,14,Solar,133.95740502531157
ssp245,2070s,2,14,Internal,700.0
ssp245,2070s,2,15,Wall,-808.4420692571058
ssp245,2070s,2,15,Ventilation,-258.70146216227386
ssp245,2070s,2,15,Solar,79.30026372912218
ssp245,2070s,2,15,Internal,700.0
ssp245,2070s,2,16,Wall,-834.9216081016607
ssp245,2070s,2,16,Ventilation,-267.1749145925314
ssp245,2070s,2,16,Solar,28.982909099956764
ssp245,2070s,2,16,Internal,700.0
ssp245,2070s,2,17,Wall,-860.9462702521037
ssp245,2070s,2,17,Ventilation,-275.5028064806732
ssp245,2070s,2,17,Solar,6.408475130973987
ssp245,2070s,2,17,Internal,700.0
ssp245,2070s,2,18,Wall,-880.965159121158
ssp245,2070s,2,18,Ventilation,-281.90885091877055
ssp245,2070s,2,18,Solar,0.4214262827664796
ssp245,2070s,2,18,Internal,700.0
ssp245,2070s,2,19,Wall,-895.496881725636
ssp245,2070s,2,19,Ventilation,-286.5590021522035
ssp245,2070s,2,19,Solar,0.007718236775237116
ssp245,2070s,2,19,Internal,700.0
ssp245,2070s,2,20,Wall,-906.7493629653743
ssp245,2070s,2,20,Ventilation,-290.1597961489198
ssp245,2070s,2,20,Solar,0.005947682673873894
ssp245,2070s,2,20,Internal,700.0
ssp245,2070s,2,21,Wall,-899.9850809741337
ssp245,2070s,2,21,Ventilation,-35.99940323896535
ssp245,2070s,2,21,Solar,0.004773046934370133
ssp245,2070s,2,21,Internal,105.0
ssp245,2070s,2,22,Wall,-880.589555278344
ssp245,2070s,2,22,Ventilation,-35.22358221113376
ssp245,2070s,2,22,Solar,0.003617659824579833
ssp245,2070s,2,22,Internal,105.0
ssp245,2070s,2,23,Wall,-860.5850462429689
ssp245,2070s,2,23,Ventilation,-34.42340184971876
ssp245,2070s,2,23,Solar,0.001288259463394492
ssp245,2070s,2,23,Internal,105.0
ssp245,2070s,0,0,Wall,-2532.307665634823
ssp245,2070s,0,0,Ventilation,-101.29230662539292
ssp245,2070s,0,0,Solar,0.0
ssp245,2070s,0,0,Internal,105.0
ssp245,2070s,0,1,Wall,-2553.9106516712077
ssp245,2070s,0,1,Ventilation,-102.15642606684833
ssp245,2070s,0,1,Solar,0.0
ssp245,2070s,0,1,Internal,105.0
ssp245,2070s,0,2,Wall,-2605.5322094542626
ssp245,2070s,0,2,Ventilation,-104.2212883781705
ssp245,2070s,0,2,Solar,0.0
ssp245,2070s,0,2,Internal,105.0
ssp245,2070s,0,3,Wall,-2636.05822331553
ssp245,2070s,0,3,Ventilation,-105.4423289326212
ssp245,2070s,0,3,Solar,0.0
ssp245,2070s,0,3,Internal,105.0
ssp245,2070s,0,4,Wall,-2609.989267152107
ssp245,2070s,0,4,Ventilation,-104.39957068608429
ssp245,2070s,0,4,Solar,0.0
ssp245,2070s,0,4,Internal,105.0
ssp245,2070s,0,5,Wall,-2545.173960147867
ssp245,2070s,0,5,Ventilation,-101.80695840591468
ssp245,2070s,0,5,Solar,0.0
ssp245,2070s,0,5,Internal,105.0
ssp245,2070s,0,6,Wall,-2483.1857751597277
ssp245,2070s,0,6,Ventilation,-99.3274310063891
ssp245,2070s,0,6,Solar,0.1344219451611183
ssp245,2070s,0,6,Internal,105.0
ssp245,2070s,0,7,Wall,-2440.0272432696975
ssp245,2070s,0,7,Ventilation,-97.60108973078792
ssp245,2070s,0,7,Solar,8.43008908029096
ssp245,2070s,0,7,Internal,105.0
ssp245,2070s,0,8,Wall,-2381.265335083008
ssp245,2070s,0,8,Ventilation,-762.0049072265625
ssp245,2070s,0,8,Solar,51.58753274088031
ssp245,2070s,0,8,Internal,700.0
ssp245,2070s,0,9,Wall,-2310.5545043945312
ssp245,2070s,0,9,Ventilation,-739.37744140625
ssp245,2070s,0,9,Solar,130.379731229451
ssp245,2070s,0,9,Internal,700.0
ssp245,2070s,0,10,Wall,-2244.8592376708984
ssp245,2070s,0,10,Ventilation,-718.3549560546876
ssp245,2070s,0,10,Solar,195.39440629999606
ssp245,2070s,0,10,Internal,700.0
ssp245,2070s,0,11,Wall,-2162.516632080078
ssp245,2070s,0,11,Ventilation,-692.0053222656251
ssp245,2070s,0,11,Solar,231.7239071489305
ssp245,2070s,0,11,Internal,700.0
ssp245,2070s,0,12,Wall,-2093.096466064453
ssp245,2070s,0,12,Ventilation,-669.7908691406251
ssp245,2070s,0,12,Solar,235.51117948144707
ssp245,2070s,0,12,Internal,700.0
ssp245,2070s,0,13,Wall,-2075.634307861328
ssp245,2070s,0,13,Ventilation,-664.2029785156251
ssp245,2070s,0,13,Solar,204.46353188608268
ssp245,2070s,0,13,Internal,700.0
ssp245,2070s,0,14,Wall,-2099.560775756836
ssp245,2070s,0,14,Ventilation,-671.8594482421876
ssp245,2070s,0,14,Solar,142.2835104270852
ssp245,2070s,0,14,Internal,700.0
ssp245,2070s,0,15,Wall,-2139.906692504883
ssp245,2070s,0,15,Ventilation,-684.7701416015625
ssp245,2070s,0,15,Solar,63.011657043135095
ssp245,2070s,0,15,Internal,700.0
ssp245,2070s,0,16,Wall,-2252.954788208008
ssp245,2070s,0,16,Ventilation,-720.9455322265626
ssp245,2070s,0,16,Solar,7.430580777596223
ssp245,2070s,0,16,Internal,700.0
ssp245,2070s,0,17,Wall,-2329.422607421875
ssp245,2070s,0,17,Ventilation,-745.4152343750001
ssp245,2070s,0,17,Solar,0.2011624851827436
ssp245,2070s,0,17,Internal,700.0
ssp245,2070s,0,18,Wall,-2386.969528198242
ssp245,2070s,0,18,Ventilation,-763.8302490234375
ssp245,2070s,0,18,Solar,0.0005873067511648817
ssp245,2070s,0,18,Internal,700.0
ssp245,2070s,0,19,Wall,-2455.7881927490234
ssp245,2070s,0,19,Ventilation,-785.8522216796875
ssp245,2070s,0,19,Solar,0.0
ssp245,2070s,0,19,Internal,700.0
ssp245,2070s,0,20,Wall,-2498.583221435547
ssp245,2070s,0,20,Ventilation,-799.546630859375
ssp245,2070s,0,20,Solar,0.0
ssp245,2070s,0,20,Internal,700.0
ssp245,2070s,0,21,Wall,-2423.110678161302
ssp245,2070s,0,21,Ventilation,-96.92442712645209
ssp245,2070s,0,21,Solar,0.0
ssp245,2070s,0,21,Internal,105.0
ssp245,2070s,0,22,Wall,-2379.0010740044186
ssp245,2070s,0,22,Ventilation,-95.16004296017675
ssp245,2070s,0,22,Solar,0.0
ssp245,2070s,0,22,Internal,105.0
ssp245,2070s,0,23,Wall,-2393.7701745343893
ssp245,2070s,0,23,Ventilation,-95.75080698137558
ssp245,2070s,0,23,Solar,0.0
ssp245,2070s,0,23,Internal,105.0
ssp245,2070s,13,0,Wall,-546.2329487410244
ssp245,2070s,13,0,Ventilation,-21.849317949640977
ssp245,2070s,13,0,Solar,0.0
ssp245,2070s,13,0,Internal,105.0
ssp245,2070s,13,1,Wall,-570.5809628293619
ssp245,2070s,13,1,Ventilation,-22.823238513174477
ssp245,2070s,13,1,Solar,0.0
ssp245,2070s,13,1,Internal,105.0
ssp245,2070s,13,2,Wall,-589.7584488732662
ssp245,2070s,13,2,Ventilation,-23.590337954930646
ssp245,2070s,13,2,Solar,0.0016809297900421385
ssp245,2070s,13,2,Internal,105.0
ssp245,2070s,13,3,Wall,-604.274510468101
ssp245,2070s,13,3,Ventilation,-24.17098041872404
ssp245,2070s,13,3,Solar,0.015162032450441164
ssp245,2070s,13,3,Internal,105.0
ssp245,2070s,13,4,Wall,-609.8584937660783
ssp245,2070s,13,4,Ventilation,-24.394339750643134
ssp245,2070s,13,4,Solar,8.93266630159347
ssp245,2070s,13,4,Internal,105.0
ssp245,2070s,13,5,Wall,-574.6591084264596
ssp245,2070s,13,5,Ventilation,-22.98636433705839
ssp245,2070s,13,5,Solar,76.09412789602466
ssp245,2070s,13,5,Internal,105.0
ssp245,2070s,13,6,Wall,-483.4119394924872
ssp245,2070s,13,6,Ventilation,-19.33647757969949
ssp245,2070s,13,6,Solar,193.6496707471835
ssp245,2070s,13,6,Internal,105.0
ssp245,2070s,13,7,Wall,-356.3277671267852
ssp245,2070s,13,7,Ventilation,-14.253110685071409
ssp245,2070s,13,7,Solar,322.2458981843024
ssp245,2070s,13,7,Internal,105.0
ssp245,2070s,13,8,Wall,-218.91225980322815
ssp245,2070s,13,8,Ventilation,-70.05192313703301
ssp245,2070s,13,8,Solar,424.1917255499419
ssp245,2070s,13,8,Internal,700.0
ssp245,2070s,13,9,Wall,-104.85786888715097
ssp245,2070s,13,9,Ventilation,-33.554518043888315
ssp245,2070s,13,9,Solar,480.4801275008031
ssp245,2070s,13,9,Internal,700.0
ssp245,2070s,13,10,Wall,-10.227421353669968
ssp245,2070s,13,10,Ventilation,-3.27277483317439
ssp245,2070s,13,10,Solar,495.85058814774237
ssp245,2070s,13,10,Internal,700.0
ssp245,2070s,13,11,Wall,55.51898875910979
ssp245,2070s,13,11,Ventilation,17.766076402915132
ssp245,2070s,13,11,Solar,498.25009217362384
ssp245,2070s,13,11,Internal,700.0
ssp245,2070s,13,12,Wall,112.94581283006977
ssp245,2070s,13,12,Ventilation,36.142660105622326
ssp245,2070s,13,12,Solar,516.479020101739
ssp245,2070s,13,12,Internal,700.0
ssp245,2070s,13,13,Wall,159.61947407100553
ssp245,2070s,13,13,Ventilation,51.07823170272177
ssp245,2070s,13,13,Solar,544.2195121359136
ssp245,2070s,13,13,Internal,700.0
ssp245,2070s,13,14,Wall,176.46824650239807
ssp245,2070s,13,14,Ventilation,56.469838880767384
ssp245,2070s,13,14,Solar,546.2980510574969
ssp245,2070s,13,14,Internal,700.0
ssp245,2070s,13,15,Wall,163.96908971583997
ssp245,2070s,13,15,Ventilation,52.470108709068796
ssp245,2070s,13,15,Solar,497.3054002738158
ssp245,2070s,13,15,Internal,700.0
ssp245,2070s,13,16,Wall,121.17188983233518
ssp245,2070s,13,16,Ventilation,38.775004746347264
ssp245,2070s,13,16,Solar,394.43327849829444
ssp245,2070s,13,16,Internal,700.0
ssp245,2070s,13,17,Wall,47.425992535107184
ssp245,2070s,13,17,Ventilation,15.1763176112343
ssp245,2070s,13,17,Solar,255.65310089031047
ssp245,2070s,13,17,Internal,700.0
ssp245,2070s,13,18,Wall,-55.12065415451701
ssp245,2070s,13,18,Ventilation,-17.638609329445444
ssp245,2070s,13,18,Solar,115.87859384944946
ssp245,2070s,13,18,Internal,700.0
ssp245,2070s,13,19,Wall,-167.85953348677594
ssp245,2070s,13,19,Ventilation,-53.71505071576831
ssp245,2070s,13,19,Solar,24.155198982008564
ssp245,2070s,13,19,Internal,700.0
ssp245,2070s,13,20,Wall,-262.1756875053424
ssp245,2070s,13,20,Ventilation,-83.89622000170958
ssp245,2070s,13,20,Solar,0.0
ssp245,2070s,13,20,Internal,700.0
ssp245,2070s,13,21,Wall,-345.55535519580815
ssp245,2070s,13,21,Ventilation,-13.822214207832326
ssp245,2070s,13,21,Solar,0.0
ssp245,2070s,13,21,Internal,105.0
ssp245,2070s,13,22,Wall,-394.73186012027355
ssp245,2070s,13,22,Ventilation,-15.789274404810943
ssp245,2070s,13,22,Solar,0.0
ssp245,2070s,13,22,Internal,105.0
ssp245,2070s,13,23,Wall,-434.74141522845997
ssp245,2070s,13,23,Ventilation,-17.3896566091384
ssp245,2070s,13,23,Solar,0.0
ssp245,2070s,13,23,Internal,105.0
